20150914,광주,16557,2445,1637,1689
20150914,대전,19372,2321,1895,1537
20150914,울산,15055,1826,1173,1241
20150914,경기,156714,17961,13411,11244
20150914,강원,14016,2433,1673,1193
20150914,충북,17826,2484,1848,2084
20150914,충남,28101,3567,2667,2650
20150914,전북,21515,2889,2651,2380
20150914,전남,18814,3788,2343,2104
20150914,경북,27936,4531,3576,3132
20150914,경남,38985,5888,4417,3945
20150914,제주,6515,1055,797,621
20150914,전국,587602,80168,59132,50050
20150915,서울,71777,11154,8301,5379
20150915,부산,26492,4196,2997,2179
20150915,대구,20489,3281,2528,1919
20150915,인천,21651,3424,1920,1963
20150915,광주,11867,1880,1198,1160
20150915,대전,14272,1817,1430,967
20150915,울산,10587,1316,858,834
20150915,경기,105836,13439,9767,7625
20150915,강원,9745,1793,1308,909
20150915,충북,13265,1858,1410,1439
20150915,충남,20240,2633,2007,1807
20150915,전북,15543,2151,1975,1753
20150915,전남,14164,2814,1756,1593
20150915,경북,19971,3316,2595,2151
20150915,경남,27399,4525,3174,2752
20150915,제주,4865,840,610,442
20150915,전국,408244,60449,43843,34877
20150916,서울,73679,10371,8316,5606
20150916,부산,26177,3682,2750,2119
20150916,대구,19642,3023,2466,1859
20150916,인천,22538,3184,2097,1872
20150916,광주,11713,1647,1176,1106
20150916,대전,13582,1655,1369,1004
20150916,울산,10278,1178,799,910
20150916,경기,106794,12680,9974,7676
20150916,강원,9434,1709,1227,883
20150916,충북,12501,1748,1331,1458
20150916,충남,19574,2503,1988,1844
20150916,전북,15386,1991,1948,1608
20150916,전남,13940,2664,1611,1592
20150916,경북,19859,3276,2499,2192
20150916,경남,26243,4210,3155,2690
20150916,제주,4258,766,540,378
20150916,전국,405710,56298,43260,34804
20150917,서울,76915,10127,8030,5539
20150917,부산,23781,2983,2160,1939
20150917,대구,19058,2704,2112,1838
20150917,인천,23626,3204,1949,1920
20150917,광주,11901,1577,1075,1235
20150917,대전,13934,1628,1329,1046
20150917,울산,9156,1005,644,786
20150917,경기,112871,12126,9642,8023
20150917,강원,10342,1633,1322,934
20150917,충북,13238,1689,1413,1411
20150917,충남,20117,2472,1856,1859
20150917,전북,15242,2002,1809,1714
20150917,전남,14008,2617,1710,1555
20150917,경북,19343,2995,2336,2158
20150917,경남,26332,3742,2744,2715
20150917,제주,4388,702,587,420
20150917,전국,414349,53221,40728,35097
20150918,서울,82873,11446,8896,6160
20150918,부산,28611,4242,2976,2409
20150918,대구,20115,3237,2327,2032
20150918,인천,24635,3450,2172,1989
20150918,광주,11986,1721,1243,1240
20150918,대전,13713,1860,1435,1082
20150918,울산,11033,1327,836,915
20150918,경기,116563,13849,10476,8463
20150918,강원,10610,1903,1320,967
20150918,충북,13535,1838,1412,1495
20150918,충남,20347,2709,2036,1998
20150918,전북,15639,2230,1947,1795
20150918,전남,13501,2847,1735,1585
20150918,경북,20529,3440,2564,2391
20150918,경남,27400,4363,3169,3019
20150918,제주,4738,735,642,458
20150918,전국,435935,61210,45203,38005
20150919,서울,71368,9065,6323,5251
20150919,부산,25798,3149,2072,1986
20150919,대구,19450,2718,2052,1823
20150919,인천,21985,3053,1612,1725
20150919,광주,11743,1451,916,1152
20150919,대전,13596,1614,1098,1041
20150919,울산,10238,1068,689,877
20150919,경기,105189,11681,8134,7656
20150919,강원,9268,1454,889,719
20150919,충북,12463,1554,1123,1409
20150919,충남,18481,2214,1520,1723
20150919,전북,13961,1655,1452,1400
20150919,전남,12918,2380,1277,1437
20150919,경북,18147,2761,1929,2056
20150919,경남,25561,3738,2256,2591
20150919,제주,4125,641,423,328
20150919,전국,394383,50209,33774,33183
20150920,서울,10192,519,274,714
20150920,부산,4847,217,114,193
20150920,대구,3240,102,73,288
20150920,인천,5155,239,81,297
20150920,광주,2888,78,53,220
20150920,대전,4099,203,52,186
20150920,울산,2787,117,39,218
20150920,경기,25345,1137,492,1509
20150920,강원,1765,93,35,100
20150920,충북,3666,141,57,190
20150920,충남,4995,252,65,482
20150920,전북,3320,93,45,253
20150920,전남,4277,150,63,308
20150920,경북,3743,152,71,405
20150920,경남,4532,229,86,283
20150920,제주,1799,76,74,38
20150920,전국,86675,3800,1674,5686
20150921,서울,104559,14872,10646,8021
20150921,부산,39580,5575,3907,3369
20150921,대구,28472,4505,3116,2753
20150921,인천,31123,4530,2538,2805
20150921,광주,16873,2541,1643,1769
20150921,대전,19243,2472,1780,1555
20150921,울산,15027,1751,1065,1324
20150921,경기,150309,17645,12654,11507
20150921,강원,14355,2698,1690,1250
20150921,충북,18154,2606,1790,2134
20150921,충남,27355,3576,2621,2790
20150921,전북,21684,3085,2620,2484
20150921,전남,18623,4065,2325,2298
20150921,경북,28541,4813,3260,3261
20150921,경남,39111,6329,4095,4222
20150921,제주,6664,1165,779,638
20150921,전국,579802,82247,56554,52194
20150922,서울,70921,11322,8403,5645
20150922,부산,27580,4249,2811,2343
20150922,대구,20076,3461,2458,2075
20150922,인천,21602,3529,1858,1921
20150922,광주,12159,1914,1145,1250
20150922,대전,14121,1894,1344,1040
20150922,울산,10671,1380,822,939
20150922,경기,104631,13774,9716,8243
20150922,강원,10103,2156,1326,942
20150922,충북,12881,2027,1344,1505
20150922,충남,19732,2764,1894,1988
20150922,전북,15341,2270,2064,1745
20150922,전남,14049,3095,1673,1764
20150922,경북,20283,3837,2570,2344
20150922,경남,27078,4752,3028,3044
20150922,제주,4740,906,621,467
20150922,전국,406067,63342,43085,37266
20150923,서울,74517,10948,8252,6072
20150923,부산,25642,3733,2576,2277
20150923,대구,18948,3046,2245,1958
20150923,인천,22227,3336,1957,2074
20150923,광주,11015,1567,1067,1185
20150923,대전,13900,1789,1287,1122
20150923,울산,10223,1282,779,842
20150923,경기,104836,12978,9550,8472
20150923,강원,9882,1945,1247,918
20150923,충북,12885,1901,1358,1520
20150923,충남,19295,2776,2007,2033
20150923,전북,15181,2110,1814,1800
20150923,전남,13191,2781,1459,1708
20150923,경북,19470,3542,2371,2289
20150923,경남,24699,4224,2688,2909
20150923,제주,3868,760,555,362
20150923,전국,399867,58728,41222,37546
20150924,서울,79305,11558,8290,6345
20150924,부산,29901,4053,2552,2674
20150924,대구,21517,3306,2308,2316
20150924,인천,23980,3662,1915,2080
20150924,광주,13069,1841,1168,1508
20150924,대전,14771,1866,1378,1222
20150924,울산,11318,1245,728,989
20150924,경기,114381,13585,9677,8687
20150924,강원,10533,1876,1281,982
20150924,충북,13852,1880,1381,1679
20150924,충남,21449,2808,1871,2282
20150924,전북,16603,2481,1817,1944
20150924,전남,14918,3149,1821,1989
20150924,경북,22113,3804,2481,2695
20150924,경남,29900,4597,2939,3406
20150924,제주,5307,892,668,524
20150924,전국,443006,62617,42285,41326
20150925,서울,113076,15576,10248,8901
20150925,부산,41526,5398,3426,3382
20150925,대구,28691,4413,2882,3032
20150925,인천,32694,4768,2486,2885
20150925,광주,16728,2367,1271,1829
20150925,대전,19514,2512,1629,1607
20150925,울산,16177,1792,1037,1318
20150925,경기,158105,18698,12380,12436
20150925,강원,14526,2747,1499,1302
20150925,충북,18042,2441,1519,2138
20150925,충남,28266,3664,2304,2755
20150925,전북,21996,3019,2255,2383
20150925,전남,18554,3818,1994,2211
20150925,경북,28483,4978,3045,3387
20150925,경남,38638,6036,3687,4391
20150925,제주,6024,978,700,624
20150925,전국,601190,83217,52374,54589
20150926,서울,17077,976,694,1113
20150926,부산,9277,495,301,526
20150926,대구,9026,548,450,841
20150926,인천,6999,389,186,471
20150926,광주,5543,305,196,508
20150926,대전,6325,343,202,363
20150926,울산,3954,136,111,259
20150926,경기,34188,1615,993,2084
20150926,강원,3436,259,114,220
20150926,충북,5976,368,150,550
20150926,충남,7864,526,235,749
20150926,전북,7135,338,318,611
20150926,전남,7006,781,255,728
20150926,경북,8164,584,389,837
20150926,경남,9961,804,482,819
20150926,제주,2475,116,94,141
20150926,전국,144438,8586,5173,10822
20150927,서울,3703,175,175,289
20150927,부산,1449,62,29,68
20150927,대구,830,50,35,41
20150927,인천,1243,62,59,72
20150927,광주,1501,44,35,130
20150927,대전,2190,81,48,122
20150927,울산,822,25,21,83
20150927,경기,7288,313,258,460
20150927,강원,684,30,23,45
20150927,충북,1748,51,41,126
20150927,충남,1792,89,60,115
20150927,전북,1690,59,39,103
20150927,전남,2125,114,50,152
20150927,경북,1426,74,44,94
20150927,경남,2258,92,56,111
20150927,제주,908,30,23,30
20150927,전국,31662,1351,997,2043
20150928,서울,13301,592,405,866
20150928,부산,5090,223,104,220
20150928,대구,4004,127,75,309
20150928,인천,5650,257,118,365
20150928,광주,3530,132,82,252
20150928,대전,4759,241,64,198
20150928,울산,2763,96,50,188
20150928,경기,28188,1222,670,1468
20150928,강원,2524,153,49,141
20150928,충북,4686,214,89,422
20150928,충남,5744,317,106,520
20150928,전북,4865,133,103,383
20150928,전남,5146,240,157,381
20150928,경북,4339,198,77,342
20150928,경남,6161,243,122,398
20150928,제주,1964,58,60,40
20150928,전국,102729,4448,2332,6495
20150929,서울,46753,4678,2562,3134
20150929,부산,20409,1648,993,1210
20150929,대구,15727,1706,1008,1268
20150929,인천,17820,1716,780,1283
20150929,광주,9284,852,486,738
20150929,대전,12235,838,454,827
20150929,울산,9353,835,393,773
20150929,경기,83566,6543,3850,5141
20150929,강원,7018,736,431,425
20150929,충북,10850,982,496,1051
20150929,충남,17558,1386,722,1609
20150929,전북,11350,1050,760,920
20150929,전남,10946,1264,623,991
20150929,경북,15369,1762,922,1581
20150929,경남,21375,2257,1309,2037
20150929,제주,3566,237,140,205
20150929,전국,313259,28500,15938,23196
20150930,서울,113593,17749,11336,8504
20150930,부산,44305,6579,3695,3580
20150930,대구,30892,5070,3244,2900
20150930,인천,35019,5374,2748,2937
20150930,광주,16671,2854,1439,1730
20150930,대전,19398,2839,1760,1396
20150930,울산,16307,2164,1168,1313
20150930,경기,158626,21924,13196,11777
20150930,강원,14768,3040,1607,1289
20150930,충북,17939,2993,1735,1992
20150930,충남,29261,4329,2747,2781
20150930,전북,22793,3451,2424,2507
20150930,전남,20169,4491,1939,2329
20150930,경북,30772,5676,3311,3231
20150930,경남,41172,7417,3998,4330
20150930,제주,5692,1000,715,557
20150930,전국,617535,96976,57074,53163
20151001,서울,63963,10681,6806,5384
20151001,부산,23318,3625,1998,2188
20151001,대구,17963,3161,2010,1864
20151001,인천,20314,3314,1584,1925
20151001,광주,10082,1762,843,1230
20151001,대전,12136,1715,1137,973
20151001,울산,9647,1412,701,892
20151001,경기,92628,13152,7945,7620
20151001,강원,10041,1968,1085,996
20151001,충북,11223,1824,1162,1416
20151001,충남,17914,2766,1664,1896
20151001,전북,14144,2257,1526,1822
20151001,전남,13386,2810,1277,1933
20151001,경북,19789,3965,2281,2463
20151001,경남,24129,4571,2304,2814
20151001,제주,4493,775,614,456
20151001,전국,365271,59776,34955,35890
20151002,서울,86610,13122,9141,7252
20151002,부산,35303,4950,3322,3071
20151002,대구,22847,3749,2609,2392
20151002,인천,26050,3887,2091,2474
20151002,광주,13114,2009,1228,1454
20151002,대전,15101,2034,1466,1200
20151002,울산,12804,1603,886,1130
20151002,경기,119023,15187,10457,9739
20151002,강원,11971,2350,1333,1128
20151002,충북,14046,2171,1383,1720
20151002,충남,22406,2979,2179,2342
20151002,전북,18064,2546,2055,2124
20151002,전남,15756,3211,1724,2050
20151002,경북,23869,4129,2792,2781
20151002,경남,31999,5170,3486,3622
20151002,제주,4878,791,696,538
20151002,전국,473994,69915,46861,45032
20151003,서울,21499,1216,911,1503
20151003,부산,13569,963,689,679
20151003,대구,11080,833,591,1016
20151003,인천,9830,595,343,696
20151003,광주,6105,220,217,536
20151003,대전,7905,496,334,491
20151003,울산,6504,376,261,446
20151003,경기,45501,2342,1316,2976
20151003,강원,4380,331,138,347
20151003,충북,6985,453,500,782
20151003,충남,10097,811,435,868
20151003,전북,7123,434,359,631
20151003,전남,8708,832,503,865
20151003,경북,10685,820,770,1094
20151003,경남,13009,1120,791,1043
20151003,제주,2945,205,222,150
20151003,전국,185961,12049,8382,14126
20151004,서울,10766,535,327,792
20151004,부산,4996,220,81,189
20151004,대구,3271,73,67,304
20151004,인천,5304,225,74,324
20151004,광주,2776,78,56,203
20151004,대전,3940,176,64,199
20151004,울산,2794,91,48,187
20151004,경기,23872,1070,479,1449
20151004,강원,1815,67,47,86
20151004,충북,3358,127,42,204
20151004,충남,4788,206,65,416
20151004,전북,3582,91,55,252
20151004,전남,4299,179,77,378
20151004,경북,3920,114,62,461
20151004,경남,4894,160,63,292
20151004,제주,1765,41,73,64
20151004,전국,86158,3455,1681,5802
20151005,서울,111881,16552,11415,8775
20151005,부산,44548,6390,3969,3645
20151005,대구,29999,4848,3293,2899
20151005,인천,33681,4872,2798,3001
20151005,광주,17493,2750,1567,1784
20151005,대전,19427,2483,1731,1493
20151005,울산,16428,1909,1131,1318
20151005,경기,152180,19364,13260,11756
20151005,강원,15538,2785,1712,1425
20151005,충북,17781,2683,1763,2107
20151005,충남,28591,3821,2638,2815
20151005,전북,23644,3302,2776,2732
20151005,전남,20673,4066,2348,2652
20151005,경북,30665,5036,3396,3442
20151005,경남,42454,6423,4287,4475
20151005,제주,6908,1102,845,635
20151005,전국,612040,88411,58945,54966
20151006,서울,67731,11656,8193,5427
20151006,부산,27345,4222,2984,2360
20151006,대구,19218,3409,2377,1932
20151006,인천,20511,3576,1840,1932
20151006,광주,11358,1843,1082,1185
20151006,대전,12632,1839,1276,936
20151006,울산,10199,1297,756,827
20151006,경기,93577,13542,9216,7454
20151006,강원,9864,1892,1305,1024
20151006,충북,11882,1813,1269,1311
20151006,충남,18637,2692,1848,1899
20151006,전북,15123,2317,2007,1713
20151006,전남,14070,2853,1623,1796
20151006,경북,19733,3510,2368,2260
20151006,경남,26075,4541,2929,2803
20151006,제주,4897,670,611,467
20151006,전국,382933,61687,41697,35331
20151007,서울,65635,10841,7966,5705
20151007,부산,27286,4014,2690,2378
20151007,대구,18526,3158,2431,1926
20151007,인천,19764,3249,1898,1979
20151007,광주,10838,1647,1103,1161
20151007,대전,12060,1778,1303,986
20151007,울산,10318,1207,737,860
20151007,경기,89922,12641,8784,7422
20151007,강원,9391,1802,1109,983
20151007,충북,11368,1837,1294,1333
20151007,충남,17744,2527,1745,1875
20151007,전북,14735,2092,1974,1630
20151007,전남,13796,2681,1490,1714
20151007,경북,18855,3348,2329,2315
20151007,경남,25350,4313,2894,2806
20151007,제주,4580,685,625,401
20151007,전국,370275,57834,40391,35485
20151008,서울,77785,11700,8523,6332
20151008,부산,32151,4314,2978,2625
20151008,대구,21282,3222,2449,2180
20151008,인천,22443,3555,1847,2250
20151008,광주,12211,1819,1093,1365
20151008,대전,13816,1856,1262,1051
20151008,울산,11580,1276,789,976
20151008,경기,106192,13736,9645,8455
20151008,강원,10650,1940,1348,1033
20151008,충북,12617,1876,1416,1506
20151008,충남,20337,2691,1949,2112
20151008,전북,16728,2278,1966,1909
20151008,전남,15115,2819,1661,1912
20151008,경북,22291,3695,2548,2567
20151008,경남,30590,4593,2759,3295
20151008,제주,5145,701,664,486
20151008,전국,431066,62097,42909,40065
20151009,서울,13805,767,651,947
20151009,부산,9966,575,501,563
20151009,대구,8042,568,506,713
20151009,인천,6506,372,190,496
20151009,광주,4268,169,145,426
20151009,대전,5661,345,178,424
20151009,울산,4788,261,166,355
20151009,경기,31109,1510,899,2097
20151009,강원,3001,187,98,198
20151009,충북,5228,343,334,551
20151009,충남,7679,472,260,730
20151009,전북,5636,257,319,507
20151009,전남,6793,578,333,799
20151009,경북,7892,606,581,913
20151009,경남,9685,781,580,836
20151009,제주,2434,118,144,136
20151009,전국,132525,7910,5889,10693
20151010,서울,72865,9115,5955,5708
20151010,부산,29978,3272,2166,2272
20151010,대구,21108,2800,1955,1931
20151010,인천,23281,3020,1639,2042
20151010,광주,12519,1532,911,1237
20151010,대전,13694,1497,977,971
20151010,울산,11455,1008,672,978
20151010,경기,103495,11206,7513,7781
20151010,강원,9721,1341,796,770
20151010,충북,12721,1556,1046,1409
20151010,충남,18911,2355,1543,1862
20151010,전북,14924,1621,1427,1517
20151010,전남,14446,2294,1247,1689
20151010,경북,20255,2819,1818,2329
20151010,경남,28151,3710,2022,2911
20151010,제주,4767,498,410,398
20151010,전국,412406,49657,32117,35807
20151011,서울,8554,394,222,661
20151011,부산,4176,156,67,197
20151011,대구,2842,61,40,281
20151011,인천,3920,135,51,242
20151011,광주,2723,63,34,208
20151011,대전,4064,157,46,191
20151011,울산,2919,90,31,187
20151011,경기,21413,871,397,1549
20151011,강원,1622,38,23,99
20151011,충북,3541,104,35,304
20151011,충남,4774,193,47,439
20151011,전북,3580,92,47,282
20151011,전남,4424,118,44,368
20151011,경북,3600,137,48,433
20151011,경남,4203,129,54,314
20151011,제주,1852,35,58,64
20151011,전국,78233,2775,1245,5821
20151012,서울,104307,13909,10021,8553
20151012,부산,45963,5821,3757,3675
20151012,대구,29718,4154,2962,2946
20151012,인천,32276,4121,2413,3063
20151012,광주,17198,2275,1348,1807
20151012,대전,19051,2258,1578,1520
20151012,울산,16852,1755,1091,1411
20151012,경기,145343,16605,11688,11516
20151012,강원,15740,2549,1610,1449
20151012,충북,17550,2297,1616,2090
20151012,충남,28536,3500,2348,2868
20151012,전북,23708,3064,2511,2606
20151012,전남,21867,3754,2132,2626
20151012,경북,31766,4576,3185,3650
20151012,경남,44077,5979,3833,4554
20151012,제주,7648,940,771,667
20151012,전국,601756,77585,52883,55017
20151013,서울,69071,10191,7626,5522
20151013,부산,30614,4217,2772,2427
20151013,대구,19798,2964,2201,1905
20151013,인천,21323,3143,1799,1945
20151013,광주,11570,1625,962,1271
20151013,대전,12910,1667,1258,936
20151013,울산,11186,1317,762,940
20151013,경기,97022,12411,8767,7693
20151013,강원,10240,1714,1215,1010
20151013,충북,11875,1701,1111,1315
20151013,충남,18639,2350,1716,1908
20151013,전북,15249,1971,1688,1752
20151013,전남,14848,2517,1398,1779
20151013,경북,20376,3281,2293,2282
20151013,경남,28890,4264,2749,2979
20151013,제주,5189,703,602,486
20151013,전국,398880,56052,38936,36157
20151014,서울,65682,9601,7275,5478
20151014,부산,28660,3810,2639,2295
20151014,대구,18524,2923,2226,1878
20151014,인천,20133,2941,1701,1858
20151014,광주,10860,1508,859,1072
20151014,대전,12446,1511,1211,1012
20151014,울산,10734,1195,702,821
20151014,경기,90568,11320,8305,7208
20151014,강원,9679,1663,1086,928
20151014,충북,11159,1599,1090,1343
20151014,충남,17275,2319,1678,1736
20151014,전북,14334,1814,1708,1545
20151014,전남,13964,2551,1380,1743
20151014,경북,19411,2930,2321,2231
20151014,경남,26507,4026,2720,2683
20151014,제주,4573,635,596,382
20151014,전국,374609,52356,37512,34216
20151015,서울,67275,9325,7122,5314
20151015,부산,28713,3512,2539,2332
20151015,대구,18935,2622,2099,1916
20151015,인천,20685,2804,1677,1918
20151015,광주,10983,1401,919,1208
20151015,대전,13030,1490,1123,904
20151015,울산,10639,1112,664,855
20151015,경기,95677,10879,8144,7233
20151015,강원,9598,1476,1173,906
20151015,충북,11813,1472,1169,1400
20151015,충남,18189,2264,1599,1785
20151015,전북,14918,1847,1598,1710
20151015,전남,13361,2450,1381,1665
20151015,경북,19229,2999,2145,2170
20151015,경남,27638,3818,2447,2842
20151015,제주,4994,665,577,442
20151015,전국,385776,50147,36389,34612
20151016,서울,73718,10239,7679,5953
20151016,부산,30365,3944,2631,2508
20151016,대구,20164,3086,2162,2026
20151016,인천,21818,3064,1763,2047
20151016,광주,11412,1556,877,1224
20151016,대전,13523,1700,1141,1078
20151016,울산,11343,1260,704,952
20151016,경기,100901,12229,8779,7935
20151016,강원,10343,1822,1182,938
20151016,충북,12166,1642,1181,1480
20151016,충남,19116,2534,1750,1940
20151016,전북,15976,2114,1785,1757
20151016,전남,14293,2632,1470,1770
20151016,경북,20569,3281,2369,2355
20151016,경남,28305,4192,2756,3161
20151016,제주,5088,655,634,475
20151016,전국,409192,55962,38876,37606
20151017,서울,60055,7473,5131,4730
20151017,부산,25030,2850,1790,1811
20151017,대구,17470,2275,1550,1732
20151017,인천,18858,2393,1277,1628
20151017,광주,10707,1269,701,1074
20151017,대전,11948,1297,817,901
20151017,울산,9613,909,491,793
20151017,경기,86751,9454,6432,6673
20151017,강원,8298,1168,665,628
20151017,충북,10372,1300,730,1270
20151017,충남,15996,1983,1235,1614
20151017,전북,12798,1424,1070,1229
20151017,전남,12260,2086,1041,1359
20151017,경북,16095,2397,1449,1931
20151017,경남,23856,3320,1892,2510
20151017,제주,4314,485,383,339
20151017,전국,344522,42092,26669,30230
20151018,서울,9038,429,244,589
20151018,부산,4336,185,77,170
20151018,대구,2875,70,46,262
20151018,인천,4675,182,61,322
20151018,광주,2457,52,48,196
20151018,대전,3760,147,64,220
20151018,울산,2446,82,32,157
20151018,경기,21535,925,419,1390
20151018,강원,1708,62,35,99
20151018,충북,3148,102,45,195
20151018,충남,4350,163,66,439
20151018,전북,3268,54,46,170
20151018,전남,4109,143,47,385
20151018,경북,3282,86,60,402
20151018,경남,4469,191,72,307
20151018,제주,1770,38,83,61
20151018,전국,77245,2912,1445,5365
20151019,서울,99144,13137,9292,7903
20151019,부산,39128,5202,3262,3318
20151019,대구,26924,3836,2706,2664
20151019,인천,30344,3900,2142,2917
20151019,광주,15747,2159,1216,1708
20151019,대전,18509,2178,1521,1484
20151019,울산,15051,1612,908,1338
20151019,경기,139593,15540,10871,10946
20151019,강원,13975,2284,1500,1263
20151019,충북,16440,2201,1515,2085
20151019,충남,26351,3562,2180,2699
20151019,전북,21626,2876,2343,2452
20151019,전남,19358,3694,1838,2362
20151019,경북,27825,4211,2796,3292
20151019,경남,38330,5747,3397,4198
20151019,제주,6826,913,773,606
20151019,전국,555284,73067,48281,51247
20151020,서울,67052,9974,7012,5482
20151020,부산,27386,3823,2491,2319
20151020,대구,18647,2936,1921,2055
20151020,인천,20834,2856,1632,1968
20151020,광주,10976,1635,870,1239
20151020,대전,12750,1695,1184,1047
20151020,울산,10277,1164,645,882
20151020,경기,94983,11834,8138,7685
20151020,강원,9738,1627,1111,931
20151020,충북,11467,1660,1055,1234
20151020,충남,18151,2635,1587,1920
20151020,전북,15059,2083,1526,1654
20151020,전남,14219,2711,1427,1750
20151020,경북,19242,3045,2114,2323
20151020,경남,26277,4411,2465,2736
20151020,제주,5080,641,592,471
20151020,전국,382225,54749,35785,35704
20151021,서울,64845,9410,6849,5615
20151021,부산,26054,3656,2349,2282
20151021,대구,17656,2671,1928,1936
20151021,인천,19983,2824,1578,1989
20151021,광주,10376,1416,914,1111
20151021,대전,12468,1552,1045,1045
20151021,울산,9900,1078,677,890
20151021,경기,90495,10705,7558,7496
20151021,강원,9332,1567,1046,880
20151021,충북,11188,1544,1074,1402
20151021,충남,17399,2379,1560,1886
20151021,전북,14212,1958,1558,1653
20151021,전남,13515,2604,1243,1652
20151021,경북,18154,2906,1972,2226
20151021,경남,25078,4133,2513,2811
20151021,제주,4825,656,536,440
20151021,전국,365579,51072,34421,35321
20151022,서울,67548,8841,6499,5630
20151022,부산,27060,3329,2260,2374
20151022,대구,18545,2491,1963,2029
20151022,인천,21302,2660,1536,2066
20151022,광주,11103,1491,899,1295
20151022,대전,13080,1512,1046,1038
20151022,울산,10114,1020,616,932
20151022,경기,96376,10442,7583,7804
20151022,강원,9739,1438,1130,957
20151022,충북,11636,1533,1152,1426
20151022,충남,18458,2378,1535,1961
20151022,전북,14784,1953,1578,1790
20151022,전남,13836,2575,1304,1688
20151022,경북,19344,2869,2045,2494
20151022,경남,26045,4010,2215,2787
20151022,제주,4862,600,504,446
20151022,전국,383925,49158,33882,36722
20151023,서울,75581,10258,7443,6166
20151023,부산,28609,3826,2539,2527
20151023,대구,19841,2947,2009,2205
20151023,인천,22971,3147,1678,2220
20151023,광주,11745,1689,919,1326
20151023,대전,13795,1635,1116,1164
20151023,울산,10993,1169,677,979
20151023,경기,103944,11692,8680,8646
20151023,강원,10813,1682,1120,1000
20151023,충북,12629,1767,1157,1486
20151023,충남,19010,2677,1631,2085
20151023,전북,15919,2134,1704,1839
20151023,전남,14175,2664,1400,1828
20151023,경북,19894,3180,2224,2400
20151023,경남,27594,4463,2596,3059
20151023,제주,4831,654,486,486
20151023,전국,412460,55598,37398,39424
20151024,서울,61485,7239,4813,5012
20151024,부산,24389,2721,1606,1946
20151024,대구,17254,2229,1534,1833
20151024,인천,19674,2404,1202,1735
20151024,광주,10198,1265,619,1100
20151024,대전,12151,1221,833,1001
20151024,울산,9515,918,514,831
20151024,경기,89580,9054,6279,7033
20151024,강원,8622,1111,731,727
20151024,충북,10758,1290,812,1288
20151024,충남,16287,1847,1198,1769
20151024,전북,12916,1439,1048,1309
20151024,전남,12899,2033,936,1491
20151024,경북,16454,2412,1555,1876
20151024,경남,23575,3394,1810,2492
20151024,제주,4194,453,366,332
20151024,전국,350051,41035,25870,31781
20151025,서울,7983,350,221,628
20151025,부산,3641,124,73,196
20151025,대구,2696,52,36,281
20151025,인천,3993,128,51,265
20151025,광주,2466,47,40,191
20151025,대전,3821,160,60,214
20151025,울산,2519,75,47,236
20151025,경기,20130,745,418,1458
20151025,강원,1648,46,32,87
20151025,충북,3008,127,38,228
20151025,충남,4222,168,52,445
20151025,전북,3264,48,46,261
20151025,전남,3974,103,42,374
20151025,경북,3175,114,33,372
20151025,경남,3730,156,47,259
20151025,제주,1796,30,52,43
20151025,전국,72085,2473,1290,5539
20151026,서울,102547,12623,9071,8059
20151026,부산,40758,5142,3126,3308
20151026,대구,27229,3618,2633,2889
20151026,인천,31919,3764,2174,2908
20151026,광주,15932,2087,1087,1847
20151026,대전,19092,2185,1445,1553
20151026,울산,15879,1570,924,1323
20151026,경기,142067,14740,10576,11075
20151026,강원,14466,2126,1441,1268
20151026,충북,17416,2198,1489,2079
20151026,충남,26959,3280,2114,2793
20151026,전북,22840,2750,2117,2456
20151026,전남,19969,3481,1768,2368
20151026,경북,28281,3833,2705,3282
20151026,경남,39551,5779,3193,4212
20151026,제주,7004,874,648,629
20151026,전국,572051,70067,46531,52061
20151027,서울,68967,9298,6754,5443
20151027,부산,26520,3621,2252,2220
20151027,대구,18412,2610,1784,1957
20151027,인천,22459,2850,1581,1967
20151027,광주,11178,1489,872,1207
20151027,대전,12779,1549,1046,1005
20151027,울산,10677,1146,609,944
20151027,경기,99169,11117,7624,7763
20151027,강원,10618,1693,1185,986
20151027,충북,12438,1586,1094,1383
20151027,충남,19053,2522,1560,1997
20151027,전북,15689,2020,1646,1842
20151027,전남,15368,2890,1436,1880
20151027,경북,20111,3045,2066,2406
20151027,경남,26360,4242,2336,2905
20151027,제주,5257,680,580,447
20151027,전국,395150,52372,34442,36353
20151028,서울,70811,8784,7020,5656
20151028,부산,28112,3504,2311,2367
20151028,대구,19084,2525,1924,2038
20151028,인천,22429,2602,1694,1897
20151028,광주,11144,1359,890,1255
20151028,대전,13471,1479,1068,1141
20151028,울산,11086,1049,670,950
20151028,경기,99524,10416,7938,7849
20151028,강원,9939,1426,1018,824
20151028,충북,12000,1512,1016,1445
20151028,충남,18564,2202,1604,1864
20151028,전북,15753,1750,1524,1669
20151028,전남,14172,2276,1289,1587
20151028,경북,19649,2646,2066,2337
20151028,경남,26727,3742,2368,2893
20151028,제주,5054,554,540,415
20151028,전국,397610,47841,34956,36190
20151029,서울,75060,8355,6652,5659
20151029,부산,29562,3396,2437,2282
20151029,대구,20296,2524,1968,2098
20151029,인천,23945,2584,1608,2139
20151029,광주,11733,1286,859,1158
20151029,대전,14489,1413,1103,1088
20151029,울산,11490,1015,735,883
20151029,경기,106611,10196,7853,7935
20151029,강원,10595,1320,1094,927
20151029,충북,12677,1387,1116,1424
20151029,충남,20202,2076,1561,1922
20151029,전북,16843,1692,1524,1811
