0,0,0,4,1,0,0,57,51,139,148583,70982,293,18,16,20746,0,0,0,4,2,0,0,51,58,112,112807,69293,246,18,13,27120,blue
0,0,0,2,1,0,0,38,49,92,108851,62656,238,17.4,11,11415,0,0,0,4,1,0,0,49,39,126,130743,70714,252,17.8,15,48427,red
1,4,2,7,1,115,39,30,26,73,120632,63470,624,16.4,7,54155,0,1,0,5,0,98,42,26,30,55,112062,57083,615,14.8,7,33497,blue
0,0,0,4,1,0,0,35,49,76,92494,63780,245,17.6,7,40835,0,0,0,4,2,0,0,49,36,129,117885,63164,210,17.6,12,18449,blue
0,0,0,0,0,0,0,8,28,14,28572,27124,87,9.6,1,3095,0,0,0,1,0,0,0,28,9,73,38988,32427,90,11,5,18458,red
0,2,0,3,0,43,10,14,7,12,38282,31883,432,10.6,4,11310,0,0,0,0,0,34,7,7,14,6,24853,23053,367,9.2,2,9303,blue
0,0,0,0,0,36,15,22,24,29,36076,31816,305,10,4,6252,0,3,0,3,0,52,20,24,22,24,44394,38297,393,11,7,11689,red
1,3,1,8,1,84,41,26,13,58,64184,51976,531,13.4,7,21790,0,1,0,3,0,70,33,13,26,18,46643,45555,626,12.2,4,17778,blue
0,0,0,4,2,0,0,51,42,106,95857,63994,248,17.8,14,36373,0,0,0,2,0,0,0,42,51,106,115214,62309,252,17.2,10,20176,blue
0,0,0,1,0,0,0,44,40,130,108296,58407,207,16.6,12,35796,0,0,0,4,2,0,0,40,44,117,102116,62571,214,17.2,10,40350,red
0,0,0,1,0,0,0,33,30,74,73794,48738,196,14.8,11,22732,0,0,0,4,2,0,0,30,33,70,77460,51489,193,15.2,6,13515,red
0,2,0,5,0,48,14,12,9,19,36252,38750,510,11.4,2,17997,0,1,0,1,0,44,16,9,12,14,31925,31208,475,10,2,9171,blue
0,1,0,2,0,66,26,20,29,22,70565,42943,489,12.4,4,15105,1,3,1,8,1,68,37,29,21,60,78000,54913,603,14,8,27605,red
0,0,0,1,0,48,16,21,39,18,60761,41363,508,12,1,15454,1,3,1,5,0,40,19,39,21,60,77167,52658,455,13.6,11,30816,red
0,0,0,1,0,0,0,29,38,61,83954,43927,159,13.8,9,27997,0,0,0,2,0,0,0,38,29,98,86326,47218,162,14.2,9,25495,red
0,0,0,4,1,0,0,50,39,119,120831,64470,217,17.8,14,42543,0,0,0,4,1,0,0,39,50,106,123057,62345,226,17.2,7,29455,blue
0,0,0,4,2,0,0,51,41,118,120705,65309,275,18,15,43878,0,0,0,2,1,0,0,40,52,104,105290,60860,247,17.2,10,33545,blue
1,5,3,11,4,230,66,36,33,73,212874,99352,1104,18,8,114980,0,2,0,5,0,162,81,33,36,48,204407,91201,1287,17.8,7,84182,blue
1,4,1,7,1,64,33,21,9,28,59009,50128,616,13.6,5,29817,0,0,0,3,0,72,17,9,21,11,48548,41124,602,12.2,1,18264,blue
0,0,0,4,3,0,0,64,58,126,192726,83468,330,18,17,23737,0,0,0,1,0,0,0,58,65,117,175484,84561,410,18,13,37916,red
0,0,0,4,2,0,0,55,32,138,125119,58330,211,16.8,14,31172,0,0,0,0,0,0,0,30,55,83,89970,51011,181,15.2,5,27264,blue
0,3,0,11,3,71,26,28,9,46,73584,50643,604,13.2,3,18347,0,0,0,0,0,75,27,9,28,18,51025,38999,608,12.2,1,18220,blue
0,0,0,4,1,0,0,39,24,116,82618,53164,155,15.6,10,32752,0,0,0,0,0,0,0,24,39,62,71858,48316,176,14.2,6,14096,blue
0,0,0,2,1,0,0,40,34,132,110539,59862,238,17.2,14,27481,0,0,0,2,1,0,0,34,40,83,98936,58730,246,16.4,11,41226,blue
1,3,1,7,2,114,44,27,20,49,79229,57128,687,15,4,38501,0,1,0,5,1,108,41,20,27,35,80597,52418,674,14.2,5,27139,blue
1,2,1,8,1,98,54,28,26,41,106507,68774,844,16.2,7,42316,0,3,0,4,1,112,46,26,30,49,107040,62172,876,15.4,7,41165,blue
0,0,0,4,3,0,0,50,50,132,139796,84281,386,18,15,21226,0,0,0,2,2,0,0,50,50,125,144946,79454,336,18,15,28053,blue
0,0,0,4,2,0,0,59,51,149,144912,71373,294,18,16,18312,0,0,0,3,1,0,0,51,59,120,112860,67828,242,18,14,15292,blue
1,4,1,4,0,85,46,35,33,63,117949,66831,799,17,6,54842,0,1,0,3,0,105,36,33,35,58,110963,61195,709,16,8,23644,blue
0,1,0,1,0,56,23,14,26,19,54747,36118,501,11.4,1,20164,0,2,0,6,1,60,23,26,14,27,68590,47535,547,13,4,22734,red
0,0,0,3,0,67,26,14,33,22,62738,42811,493,12.6,2,25404,0,4,0,5,0,88,28,33,14,43,72965,51578,607,14.2,9,40051,red
0,1,0,3,0,32,14,10,1,8,27000,31326,462,10.2,3,11858,0,0,0,0,0,38,6,1,10,1,15965,22032,389,9,0,14387,blue
1,3,1,3,0,75,32,16,8,31,57219,44965,605,13.4,5,20331,0,1,0,6,1,68,28,8,16,14,48967,41556,585,12,1,12754,blue
1,4,1,11,1,85,40,42,28,67,117238,63860,635,15.2,7,39885,0,1,0,0,0,107,31,28,42,42,96723,51621,578,14,6,36558,blue
1,3,1,10,2,93,43,29,21,59,99495,62168,731,15.2,8,40190,0,2,0,3,0,90,33,21,29,40,77276,53936,752,14.2,6,40671,blue
1,3,1,9,1,77,40,41,13,44,88724,62122,715,15.8,9,28433,0,2,0,2,0,105,39,13,41,18,64594,52518,813,14.2,3,23496,blue
1,1,1,10,2,87,35,39,17,74,84302,63547,701,15.6,8,40224,0,3,0,5,0,89,31,17,39,25,81111,52697,714,14.2,3,21076,blue
0,2,0,4,0,140,65,12,16,24,53696,50463,774,14,3,33257,1,2,1,6,1,105,71,16,12,30,72563,56130,763,14.8,4,40116,red
0,1,0,2,0,52,29,14,27,14,49855,37718,517,11.2,3,13820,0,2,0,4,0,59,20,27,14,47,43236,42063,457,12.4,8,20422,red
1,2,1,11,3,73,66,24,10,45,62139,61258,810,15.2,6,19916,0,2,0,0,0,106,28,9,24,18,56796,48726,776,14,1,21659,blue
1,2,1,10,2,89,29,26,14,49,67952,54129,648,14,5,19909,0,1,0,3,0,82,22,14,26,18,52414,45039,652,12.4,3,25170,blue
1,2,1,3,0,69,33,17,8,25,57984,44955,611,13.2,4,20551,0,1,0,2,0,79,31,8,17,17,40429,39083,641,12.2,1,17553,blue
1,3,1,5,0,81,39,29,30,50,112669,65085,772,16,5,48853,0,1,0,8,1,121,28,30,29,48,101495,66693,829,16,8,47232,red
0,1,0,9,1,74,49,31,25,42,78922,58501,686,14,8,23442,0,2,0,0,0,110,30,25,31,44,70116,46210,441,12.8,6,27854,blue
0,0,0,3,0,66,28,10,27,12,32403,40028,598,12,3,14637,1,3,1,4,0,88,31,27,10,45,55908,48083,576,13.6,10,17572,red
0,0,0,1,0,54,20,9,24,15,45787,39752,615,12,3,20798,1,3,1,7,1,71,25,24,9,35,74480,49811,648,14,4,36305,red
0,0,0,0,0,65,44,12,31,24,62844,39819,543,12.2,2,25054,1,4,1,5,0,100,31,31,12,67,74008,53170,591,14,9,37831,red
1,5,1,6,0,67,69,35,23,56,92507,68373,680,16,9,52658,0,0,0,4,0,116,29,23,35,48,83866,56142,705,14.2,5,14483,blue
0,2,0,2,0,42,20,20,3,22,29520,33670,441,10.6,5,11962,0,0,0,0,0,34,13,3,20,4,28141,22137,340,8.4,0,9994,blue
0,2,0,1,0,40,10,17,8,25,32336,30803,403,10.4,3,13907,0,0,0,1,0,37,13,8,17,11,24921,27537,396,9.6,1,9332,blue
0,4,0,4,0,82,26,22,11,36,64918,47625,650,13.8,7,21647,0,0,0,2,0,62,34,11,22,11,49101,42407,679,12.6,2,38367,blue
0,1,0,3,0,88,32,18,27,32,64884,47617,620,13.2,5,28131,1,3,1,4,1,76,41,27,18,58,80133,53203,592,14.2,7,42025,red
0,0,0,1,0,44,11,10,27,16,42058,34804,487,11.2,2,12398,0,2,0,8,1,43,18,27,10,34,60716,43898,531,12,6,24898,red
1,1,1,7,1,101,41,26,24,44,106861,54778,629,14.8,5,29286,0,2,0,6,0,93,39,24,26,29,79319,50399,632,13.8,5,47609,blue
1,4,1,9,2,118,40,32,12,54,86687,59498,669,15.6,5,33397,0,0,0,1,0,99,43,12,32,21,63232,46606,733,13.2,2,21193,blue
0,2,0,9,1,80,31,26,8,45,65547,50281,631,13.4,6,21298,0,1,0,1,0,59,31,8,26,7,43698,35572,575,11.6,1,14739,blue
0,0,0,0,0,36,19,0,11,0,16985,21523,368,8.6,0,6594,0,2,0,3,0,40,17,11,0,15,21304,29344,411,9.6,2,16234,red
0,0,0,0,0,53,17,7,23,6,31984,32662,482,10.8,2,14557,0,3,0,6,0,62,24,23,7,13,48098,43957,615,12.6,5,13319,red
0,0,0,1,0,99,52,14,23,24,54971,48125,735,13.6,2,26570,0,4,0,4,0,118,59,23,14,30,72029,56447,815,14.8,6,22844,red
0,2,0,2,0,63,32,15,7,25,34394,40616,598,12.2,5,12996,0,1,0,0,0,65,28,7,15,10,26054,33130,535,11.4,1,13127,blue
0,1,0,4,0,67,37,8,18,9,34292,46168,765,13,2,18695,1,3,1,10,3,81,19,18,8,20,52311,52672,669,14,4,21688,red
0,0,0,3,0,55,31,15,22,18,44298,39824,513,12,4,9735,1,2,1,3,0,70,20,22,15,30,51946,46158,570,13.2,4,16652,red
0,2,0,3,0,101,35,12,29,22,64991,50474,729,13.8,3,26588,1,2,1,9,2,83,47,29,12,57,79555,64470,769,15.4,7,43270,red
1,2,1,8,1,150,60,31,38,56,129310,65882,682,15.6,10,38097,0,3,1,5,1,119,77,38,31,79,115426,70364,789,16.8,8,51574,red
0,0,0,4,2,0,0,43,35,113,112696,62619,222,17.8,11,27144,0,0,0,2,0,0,0,34,43,91,105202,60064,223,17.4,8,19384,blue
1,0,1,8,1,103,43,13,17,23,57280,55934,749,14.4,2,40366,0,4,1,5,0,90,47,17,13,38,57913,57435,826,15,3,20023,blue
0,2,0,2,0,41,16,16,6,19,28352,29905,404,9.8,4,11003,0,0,0,0,0,32,10,6,16,8,17914,23653,356,8.8,2,9812,blue
0,1,0,5,0,113,38,17,25,30,70513,53847,717,14.6,4,44975,1,4,2,5,0,93,50,25,17,44,82002,61264,774,15.8,6,22702,red
0,1,0,0,0,24,6,6,33,5,22491,20965,237,7.8,0,9521,0,1,0,10,2,38,11,33,6,48,51098,42640,400,10.8,9,25251,red
0,0,0,3,0,59,25,10,22,7,38480,37395,583,11.4,3,6724,0,2,0,1,0,68,26,22,10,39,53736,39893,540,12.6,5,20956,red
0,0,0,2,1,0,0,58,65,104,164182,75427,319,18,11,32332,0,0,0,4,2,0,0,65,58,143,161455,78955,307,18,17,34724,red
1,0,1,3,0,65,27,18,31,27,64953,48041,596,13,4,20887,0,3,0,6,1,74,24,31,18,62,76793,53195,617,14.2,7,31502,red
1,4,1,9,1,156,66,25,10,51,86164,69953,896,16.8,7,35893,0,2,0,3,0,125,75,10,25,19,72260,58789,863,14.8,2,31943,blue
1,2,1,10,1,66,42,31,15,43,67397,56038,619,13.8,8,26799,0,1,0,0,0,81,28,15,31,24,53449,40674,583,12.2,3,17134,blue
0,4,0,9,1,143,65,38,36,59,125756,78566,866,17.4,7,60222,1,2,1,4,0,144,50,36,38,61,123951,75379,870,16.4,9,36807,blue
0,3,0,9,3,58,21,44,16,73,76619,59042,523,13.2,9,27340,0,0,0,0,0,56,14,16,45,31,55440,40940,531,12.4,3,11499,blue
0,3,0,8,2,90,47,22,15,50,71397,62850,767,15,6,69064,1,1,2,4,0,93,36,15,22,30,70965,58774,835,15.4,3,29193,blue
0,0,0,2,0,68,27,15,22,26,47056,41239,542,11.6,3,16191,1,3,1,8,1,81,30,22,15,54,64339,49892,591,13.6,5,29762,red
0,2,1,11,6,141,62,25,20,40,101815,72151,852,16.6,6,45437,1,4,1,4,0,136,63,20,25,51,88955,69249,971,16.6,6,42945,blue
0,1,0,1,0,48,13,10,25,15,43284,31818,431,10.4,2,11338,0,1,0,5,0,45,17,25,11,33,56187,43108,490,12,5,23716,red
0,1,0,1,0,55,36,4,16,9,32231,32399,513,10.8,0,11439,0,2,0,4,0,77,24,16,4,37,41109,40343,534,12,5,20043,red
0,0,0,1,0,86,35,14,30,23,66206,47492,682,13.2,3,24545,1,3,1,9,1,87,46,30,14,58,86748,60372,685,15,6,28536,red
1,2,1,7,1,71,27,30,18,53,57309,50001,510,13.2,9,15487,0,1,0,3,0,66,22,18,30,33,45114,44818,561,12.6,3,17460,blue
0,1,0,4,0,48,12,22,12,22,44898,38745,482,11.4,4,11905,0,2,0,0,0,37,16,12,22,14,32098,31235,468,10.2,2,15309,blue
0,2,0,4,0,95,46,23,29,44,74348,59099,727,15.2,4,35897,1,3,2,11,3,107,49,29,23,46,90305,66906,753,16.4,7,31562,red
1,1,1,4,0,67,26,24,20,31,71249,49147,636,13.6,6,32623,0,1,0,3,0,55,19,20,24,28,57838,43668,535,12.6,4,16968,blue
0,1,0,7,1,56,18,23,7,45,54034,41187,488,12,4,12213,0,1,0,1,0,46,14,7,23,11,34102,30001,431,10.2,0,15544,blue
0,1,0,5,0,87,41,20,13,47,77043,54223,709,14,4,13486,0,2,0,3,0,83,39,13,20,19,42132,49274,723,13.6,2,29173,blue
0,0,0,0,0,29,10,5,14,8,22927,24002,347,9,1,10779,0,2,0,2,0,43,8,14,6,36,28252,31090,393,9.8,3,13591,red
0,1,0,4,0,61,13,16,34,9,53979,41819,535,11.6,3,23366,1,1,1,7,1,42,18,34,16,35,71857,48839,509,13.4,6,17725,red
0,0,0,4,1,0,0,39,32,107,94308,52921,198,15.4,12,18421,0,0,0,1,0,0,0,32,40,78,78850,48297,177,14.4,9,19316,blue
0,0,0,2,0,26,11,5,20,6,28463,26308,375,8.8,1,5010,0,1,0,2,0,38,5,20,5,26,28690,29340,332,9.4,5,14744,red
0,0,0,1,0,56,18,7,17,11,44615,34624,523,10.8,2,13157,1,3,1,8,1,52,23,17,7,46,48771,46241,562,12.6,4,40413,red
0,0,0,3,0,46,15,7,15,10,33609,33418,473,10.8,2,16905,0,2,0,2,0,47,12,15,7,29,45008,36402,525,11.6,4,21863,red
0,1,0,3,0,86,47,14,27,18,43038,46234,699,12.6,3,17478,0,2,0,7,1,88,48,27,14,61,65748,54226,678,14.2,6,13098,red
1,2,1,4,0,59,20,35,17,63,73472,51014,545,13.8,8,24552,0,0,0,2,0,51,13,16,35,20,63033,39449,512,11.6,3,16809,blue
1,2,1,9,2,69,22,37,27,76,96028,58955,535,14.6,9,55238,0,2,0,1,0,78,19,27,37,51,98533,50866,556,13.4,7,44969,blue
0,0,0,4,0,49,14,10,24,12,38837,35322,478,10.4,1,16823,0,2,0,7,1,50,15,24,10,39,51699,41268,446,11.6,5,20062,red
0,0,0,1,0,55,9,12,32,17,50405,35836,492,11.2,2,8797,1,2,1,5,0,48,17,32,12,52,60195,48421,538,13.4,8,24336,red
0,0,0,0,0,59,23,20,38,19,56010,39232,463,12,4,23818,1,2,1,7,1,64,26,38,20,53,81144,52206,513,13.8,6,24864,red
1,3,1,10,2,76,28,31,9,64,65166,51524,585,13.8,4,19710,0,0,0,2,0,67,22,9,31,10,41923,40831,594,12.2,1,19247,blue
1,3,1,11,4,68,22,35,20,49,105138,66345,683,15.4,8,24476,0,0,0,1,0,68,26,19,35,42,79068,57828,849,15.4,6,28947,blue
1,0,1,2,0,92,31,18,24,35,75748,53308,678,14.2,4,31699,0,4,0,9,3,92,36,24,18,35,97089,57453,678,14.8,8,37125,red
1,0,1,11,3,85,29,37,34,40,109825,66458,672,15,9,48394,0,4,0,3,0,86,37,34,37,49,118200,58340,691,14.6,7,41725,blue
1,2,1,8,1,81,34,35,24,51,85245,62202,705,15.6,7,33857,0,2,0,3,0,91,27,24,35,52,86106,53811,652,14.6,7,24688,blue
0,3,0,7,1,65,22,46,25,49,87918,57920,518,13.6,8,30472,0,0,0,1,0,61,16,25,46,24,64131,42408,464,12.2,4,19159,blue
0,0,0,1,0,87,30,17,32,22,72811,52712,770,15,3,26611,1,4,2,11,3,103,42,32,17,55,89831,67132,769,16.8,10,47348,red
1,3,1,9,2,103,33,38,23,60,91018,65679,708,15.8,9,36143,0,1,0,2,0,64,36,23,39,39,106839,55814,717,14.4,6,20892,blue
0,0,0,11,2,8,0,51,6,37,84291,42756,411,12,4,5371,0,0,0,0,0,0,0,6,51,5,19897,18280,159,9.8,0,2965,blue
0,0,0,1,0,0,0,38,48,83,104345,60958,236,17.4,10,23224,0,0,0,4,1,0,0,48,38,101,111504,65418,245,18,14,38830,red
0,0,0,4,1,0,0,50,47,112,130507,62650,193,17.8,19,30480,0,0,0,1,0,0,0,47,50,139,136207,60718,217,17.2,12,23030,blue
0,0,0,4,2,0,0,61,57,138,138513,63025,226,17.4,16,18296,0,0,0,4,1,0,0,55,61,105,119559,63948,218,17.8,12,43845,red
0,1,0,3,0,37,12,16,10,20,45538,34996,481,11,5,14512,0,1,0,0,0,36,12,10,16,11,32088,27050,378,10,2,12959,blue
0,0,0,0,0,27,9,7,15,10,23676,23932,322,9,1,18611,0,1,0,2,0,34,12,15,7,26,28200,31246,456,10.4,3,9953,red
0,0,0,0,0,4,0,2,0,2,2877,5680,41,2.6,0,1291,0,0,0,0,0,3,0,0,3,0,2209,4359,33,2,0,1244,blue
0,0,0,1,0,64,31,11,23,13,50911,39377,600,12,2,22377,1,4,1,8,2,73,29,23,11,38,73992,50469,627,13.8,5,29403,red
0,0,0,4,1,0,0,61,45,128,135215,63495,240,17.8,17,26211,0,0,0,1,0,0,0,45,61,101,114506,58161,204,17,14,20315,blue
0,0,0,4,2,0,0,51,46,114,131807,68509,279,18,17,25485,0,0,0,1,0,0,0,46,51,93,107483,64871,245,18,9,23890,blue
0,0,0,4,1,0,0,35,24,69,80007,52507,207,15.4,10,11192,0,0,0,1,0,0,0,24,35,54,63464,47560,201,14.4,8,14798,blue
0,0,0,4,2,0,0,59,58,118,159989,76027,301,18,14,39647,0,0,0,1,0,0,0,58,59,138,167811,73055,304,18,20,38905,blue
0,0,0,4,3,0,0,82,66,175,175663,77398,292,18,23,31883,0,0,0,2,0,0,0,66,82,124,153419,75461,286,18,13,31345,blue
0,0,0,2,2,0,0,67,82,111,214479,84113,339,18,18,29511,0,0,0,4,3,0,0,82,67,161,210971,89842,367,18,22,32066,red
0,0,0,4,3,0,0,62,63,137,157566,81112,342,18,16,22889,0,0,0,3,2,0,0,62,63,136,174570,78786,314,18,19,42313,blue
0,0,0,4,2,0,0,47,58,110,143684,72832,283,18,13,50320,0,0,0,2,1,0,0,58,48,162,181936,71431,255,18,14,46725,blue
0,0,0,3,2,0,0,59,76,155,192156,89059,371,18,14,87756,0,0,0,4,3,0,0,76,59,188,269824,91348,418,18,22,54724,red
0,0,0,3,0,85,39,13,31,25,63705,49615,684,13.6,1,23299,1,4,1,8,1,94,36,30,13,66,95475,58867,658,15,7,42577,red
0,0,0,0,0,29,10,2,34,1,30095,21061,305,8,0,7693,0,1,0,3,0,32,8,34,2,39,42693,34804,349,10.8,6,12889,red
1,3,1,6,1,112,38,24,23,49,96347,58251,661,15.4,6,58223,0,2,0,2,0,83,55,23,24,41,96103,54064,667,14.6,5,21038,blue
0,2,0,5,0,57,18,31,18,39,65657,49050,512,13.6,4,26958,0,1,0,4,0,54,21,18,31,27,58687,43492,565,12.2,4,10341,blue
1,2,1,6,0,84,37,24,8,39,62167,53227,664,14.8,6,19503,0,1,0,2,0,76,44,8,24,12,43115,44046,645,12.6,3,20638,blue
0,3,0,4,0,40,14,14,9,26,40499,37386,514,11.2,3,22318,0,0,0,0,0,40,14,8,14,14,32800,30708,473,10.4,1,10790,blue
1,2,1,10,2,69,29,30,18,48,75607,53928,619,14.4,6,20778,0,1,0,2,0,70,23,18,30,23,51300,45614,609,13.4,3,21963,blue
0,2,0,8,1,92,44,41,42,79,161741,75555,837,17.4,9,50133,1,3,2,6,0,134,43,42,41,77,152288,77767,709,17.6,9,50008,blue
0,0,0,0,0,4,0,1,0,1,2964,4961,31,2.2,0,1203,0,0,0,0,0,3,1,0,1,0,1696,3870,19,2,0,586,blue
0,1,0,7,1,45,14,31,19,29,71954,46562,501,12.6,4,21159,0,2,0,0,0,46,10,19,31,27,51822,35410,429,11.2,3,15677,blue
0,0,0,4,2,0,0,50,42,104,117814,64340,261,17.4,14,18085,0,0,0,0,0,0,0,42,50,97,104773,59702,240,17.2,12,21195,blue
0,0,0,4,2,0,0,55,42,117,122722,65789,245,17.8,13,22377,0,0,0,2,1,0,0,41,55,78,101767,61748,249,17.4,11,29696,blue
0,2,0,7,1,50,17,23,6,30,35157,38675,450,11.2,4,8297,0,0,0,0,0,29,8,6,23,5,24725,23366,333,9,1,10689,blue
1,3,1,7,2,88,35,28,11,53,70820,55967,668,14.6,7,26705,0,0,0,0,0,61,32,11,28,19,54285,41016,624,12.8,2,19329,blue
0,1,0,2,0,96,27,33,36,50,124503,57265,670,15,9,25011,1,3,1,6,1,90,47,36,33,45,98457,66633,752,16.6,10,33981,red
0,0,0,1,0,48,16,17,34,25,69922,42669,557,12.8,2,11572,1,3,1,11,3,47,22,34,17,46,88517,54366,580,14.8,8,45237,red
0,0,0,1,0,60,25,15,33,20,47285,39825,505,12,2,33040,1,3,1,11,2,76,28,33,15,54,88482,54377,564,14,8,15199,red
0,0,0,0,0,15,8,8,13,10,16323,18126,200,6.6,2,2851,0,0,0,6,1,23,4,13,8,13,23306,27417,322,8.2,3,6681,red
1,2,1,10,2,81,26,26,18,45,97980,58796,694,15.2,8,39896,0,2,0,3,0,83,38,18,26,32,82092,53586,757,14.2,4,32631,blue
1,2,1,9,2,118,63,17,12,34,87269,66447,905,16.2,6,47977,0,4,0,4,0,129,57,12,17,32,67839,61348,927,15.6,2,33434,blue
1,2,1,3,0,116,43,31,33,60,115637,64965,709,16.4,8,44736,0,3,1,11,3,122,59,33,31,74,137282,74734,867,16.8,9,51581,red
0,1,0,1,0,53,19,12,21,18,46695,35636,470,11,4,21720,0,2,0,4,0,52,24,21,12,32,53968,42211,487,12.2,5,20412,red
0,1,0,3,0,28,8,16,3,19,28149,29934,333,10.2,5,20342,0,1,0,0,0,26,2,3,16,4,30919,23041,341,9,0,10228,blue
1,4,2,7,0,123,57,21,35,41,102367,73663,848,16.8,5,49559,0,2,1,7,1,133,75,35,21,73,134424,78941,887,17.6,6,37539,red
0,0,0,0,0,5,0,0,0,0,1534,4822,53,2.6,0,701,0,0,0,0,0,1,0,0,0,0,1472,4105,22,2.2,0,1262,blue
0,1,0,3,0,38,11,15,7,17,33602,34934,456,10.8,4,10857,0,1,0,1,0,34,8,7,15,10,24413,30205,479,10,1,10361,blue
1,3,1,5,0,111,47,25,25,43,87490,64059,780,15.8,6,28563,0,3,1,8,1,97,47,25,25,55,104343,68412,879,16.4,5,33830,red
1,4,1,9,3,70,13,41,23,86,101160,63620,577,15,6,34154,0,0,0,1,0,75,23,23,41,28,69149,48198,626,13.8,6,26222,blue
0,1,0,6,0,79,32,25,31,36,64504,53457,630,13.2,6,25549,1,3,1,6,1,93,45,31,25,55,74131,58723,604,14.6,6,23978,red
1,3,1,11,2,85,35,36,20,60,91257,62627,690,15,11,32788,0,1,0,2,0,72,29,20,36,34,84329,54946,737,14.4,5,29044,blue
1,2,1,9,1,66,36,34,21,59,75101,54696,533,14.4,7,29509,0,1,0,0,0,56,24,20,34,21,57653,40049,537,12.4,4,19191,blue
0,0,0,0,0,5,0,3,0,6,3088,6060,46,2.6,1,695,0,0,0,0,0,1,0,0,3,0,1223,4190,24,2.2,0,815,blue
0,1,0,2,0,75,34,11,22,20,46435,44703,619,13,2,24002,1,3,1,8,2,87,39,22,11,46,73125,53472,618,14,6,33000,red
0,3,1,11,3,119,58,33,22,45,94604,71819,870,16.6,7,70592,1,3,1,3,0,100,50,22,33,40,95243,64003,917,16.4,5,39570,blue
0,1,0,7,1,90,28,31,22,59,68822,52684,548,13.8,7,17921,0,3,0,4,0,58,32,22,31,24,53493,47377,558,12.4,4,21377,blue
0,0,0,1,0,30,11,8,18,7,27864,29586,442,9.8,1,12343,0,2,0,9,2,38,15,18,8,27,30538,36971,382,10.6,4,10116,red
1,1,1,10,2,50,24,39,17,66,98932,61778,634,15.4,7,41596,0,2,0,2,0,57,17,17,39,23,77011,47418,684,13.8,3,26834,blue
0,1,0,1,0,90,14,26,42,47,91300,52087,574,14.8,9,42245,1,3,1,9,2,73,33,42,26,68,129314,61396,614,15.6,15,47179,red
1,2,1,5,0,49,19,22,17,33,56755,47129,564,13.4,4,17725,0,1,0,5,0,51,18,17,22,21,48269,43157,574,12,5,18470,blue
0,1,0,4,0,46,14,19,4,30,28025,34649,436,10.6,5,7768,0,1,0,0,0,38,13,4,19,5,13513,23734,365,8.8,1,9430,blue
0,1,0,1,0,62,25,16,18,41,50411,39192,500,12,2,22571,1,1,1,6,1,68,30,18,16,29,49895,46632,520,12.8,4,21529,red
0,1,0,5,0,40,14,36,20,38,60160,43667,474,12,10,26926,0,0,0,0,0,38,15,20,36,24,54026,33891,350,10.4,4,12718,blue
0,0,0,1,0,52,18,12,27,15,43042,34982,463,11,3,11508,1,3,1,7,1,65,19,27,12,40,51496,46811,513,13,8,21973,red
0,0,0,1,0,87,30,9,17,14,34491,37122,506,11.6,4,22057,1,4,1,10,2,76,39,17,9,29,67284,51189,606,13.8,4,21035,red
0,1,0,4,0,53,16,23,13,33,49641,41229,489,11.8,6,22632,0,1,0,1,0,42,18,13,23,22,38981,32979,425,10.6,4,11841,blue
0,1,0,0,0,71,23,25,25,39,63109,44362,527,12.8,6,13998,1,3,1,10,1,66,37,25,25,26,81788,53192,658,14,8,29057,red
0,0,0,0,0,60,20,9,33,17,32638,33294,483,10.8,2,10837,0,3,0,9,1,53,11,33,9,39,62671,48136,543,12.4,8,14150,red
1,3,1,8,1,100,59,26,22,42,87302,62697,736,15.4,4,32997,0,2,1,3,0,139,49,22,26,31,82643,58100,754,15,8,27112,blue
0,0,0,0,0,0,0,6,6,12,4705,16664,12,6.6,2,1533,0,0,0,4,1,0,0,6,6,16,10160,21484,66,7.4,2,1129,red
0,1,1,5,0,140,47,26,34,28,111735,67816,820,16.6,6,30455,1,4,2,10,2,110,60,33,26,73,111732,81080,805,17.6,7,58223,red
0,3,0,2,0,84,35,19,20,43,61393,49604,590,13.8,3,40215,0,1,0,7,1,83,42,20,20,53,95884,53776,651,14,5,28705,red
0,2,0,6,0,52,13,23,10,37,56675,42010,451,12,6,35148,0,0,0,2,0,45,10,10,23,14,38525,32833,449,10.6,2,11616,blue
0,3,1,9,1,115,60,26,22,45,77308,62630,737,16,6,28709,1,2,1,6,0,121,44,22,26,49,63496,59376,707,14.8,4,13095,blue
0,0,0,0,0,64,36,10,24,23,40220,37655,522,11.8,2,16317,1,3,1,8,1,77,35,24,10,37,57353,48370,566,13.4,6,14192,red
0,1,0,3,0,89,39,20,37,36,93549,55164,743,14.8,4,43926,1,3,1,10,1,94,47,37,20,71,123806,65165,746,16.4,9,40709,red
0,2,1,7,1,101,45,18,23,19,97235,60082,809,15.6,5,24955,1,2,1,9,3,99,42,23,18,47,69524,58294,646,14.4,7,66052,blue
0,3,0,7,1,32,34,28,19,49,68297,48075,498,13.2,7,25903,0,0,0,1,0,64,13,19,28,39,58692,39819,477,12.2,3,16612,blue
0,3,1,8,1,91,34,31,30,54,73745,62054,713,16.2,8,25346,1,1,1,6,1,72,29,30,31,45,77939,58267,630,15.4,7,16887,blue
1,3,1,8,1,94,46,31,19,76,75305,58289,661,15.2,9,28891,0,1,0,3,0,98,37,19,31,25,77644,51639,652,13.6,2,16308,blue
0,0,0,2,0,56,20,9,24,12,37151,37161,525,11.6,2,14948,0,3,0,6,1,57,17,24,9,39,52473,46155,566,12.6,3,15521,red
