광역시도명,시군구명,날짜,시간대별,강수,%,mm,℃,m/s,바람,한식,분식,카페-디저트,돈까지-일식,회,치킨,피자,아시안-양식,중식,족발-보쌈,야식,찜탕,도시락,패스트푸드
대구광역시,서구,2020.7.10,12,없음,86,0,24.6,1.4,약,0,0,3,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.10,13,없음,88,0,23.7,0.5,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.10,14,없음,87,0,24.1,0.6,약,0,0,3,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.10,15,없음,88,0,23.7,0.4,약,0,0,4,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.10,16,없음,88,0,23.7,0.6,약,0,0,6,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.10,17,없음,91,0,23.2,0.6,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.10,19,없음,89,0,23.6,1.1,약,0,0,3,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.10,20,없음,92,0,23.7,0.8,약,0,0,4,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.10,21,없음,88,0,24.4,1.2,약,0,0,8,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.10,22,없음,81,0,25.9,1.9,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.10,23,없음,75,0,26.8,1.1,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.11,10,없음,72,0,24.1,2.9,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.11,12,없음,75,0,22.9,3.2,약,0,0,3,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.11,13,없음,79,0,22.3,3.7,약,0,0,7,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.11,14,없음,78,0,22,3.5,약,0,0,3,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.11,15,없음,80,0,21.6,2.3,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.11,16,없음,79,0,21.4,2.4,약,0,0,6,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.11,17,없음,81,0,21.2,3.4,약,0,0,4,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.11,18,없음,82,0,20.8,3.2,약,0,0,3,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.11,19,없음,81,0,20.8,3.3,약,0,0,3,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.11,20,없음,80,0,21.1,2.9,약,0,0,5,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.11,21,없음,80,0,21.1,3.2,약,0,0,6,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.11,22,없음,79,0,21.3,3.1,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.11,23,없음,78,0,21.8,3.2,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.12,11,비,95,6.5,18.4,2.6,약,0,0,4,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.12,12,비,96,6,18.3,3.1,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.12,13,비,95,6,18.1,1.9,약,0,0,3,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.12,15,비,91,1.5,17.9,3.2,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.12,16,비,93,2,18.1,3.5,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.12,17,비,90,1.5,18.3,2.8,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.12,18,비,91,4.5,18,4.1,약간강,0,0,3,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.12,19,비,91,3,18.1,2.6,약,0,0,11,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.12,20,비,91,3.5,18,2.9,약,0,0,3,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.12,21,비,94,10,17.9,3,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.12,22,비,95,10,17.9,4.3,약간강,0,0,7,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.13,11,없음,92,0,19.7,3.2,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.13,13,없음,89,0,19.6,2.6,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.13,14,없음,93,0,19.6,3.6,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.13,15,없음,95,0,19.3,3,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.13,16,없음,96,0,19.3,3.2,약,0,0,3,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.13,18,없음,97,0.5,18.9,2.2,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.13,19,비,97,1,18.8,3.1,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.13,20,없음,95,0,18.9,4.6,약간강,0,0,6,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.13,21,없음,96,0,19,2.5,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.13,22,없음,93,0,18.8,3,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.14,12,없음,91,0,19.2,1,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.14,14,없음,88,0,19.8,1,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.14,18,비,96,1,18,1.2,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.14,19,비,96,1,17.8,1.8,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.14,20,없음,96,0.5,17.8,1.9,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.14,21,없음,95,0,18.2,1.7,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.14,22,없음,92,0,18.4,1.3,약,0,0,4,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.14,23,없음,92,0.5,18.6,2.6,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.15,10,없음,79,0,19.3,2.7,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.15,13,없음,81,0,19.3,2,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.15,14,없음,79,0,19.1,1.6,약,0,0,3,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.15,15,없음,81,0,19.1,1.3,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.15,16,없음,87,0,19.1,0.8,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.15,17,없음,88,0,19,1.6,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.15,19,없음,89,0,18.6,1.4,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.15,20,없음,88,0,18.7,1.2,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.15,21,없음,86,0,19.9,1.5,약,0,0,5,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.16,10,없음,59,0,23.1,3.1,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.16,11,없음,64,0,22.3,2.4,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.16,12,없음,71,0,21.3,3.8,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.16,13,없음,73,0,20.4,2.7,약,0,0,3,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.16,14,없음,77,0,19.8,1.5,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.16,15,없음,80,0,19.4,1.1,약,0,0,4,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.16,16,없음,82,0,19,1.7,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.16,17,없음,84,0,18.8,1.8,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.16,18,없음,88,0,18.4,1.1,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.16,19,없음,89,0,18,1.7,약,0,0,8,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.16,20,없음,88,0,18.2,2.9,약,0,0,9,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.16,21,없음,82,0,20.5,1.5,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.16,22,없음,77,0,21.8,2.6,약,0,0,3,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.16,23,없음,69,0,23.6,2.3,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.17,13,없음,77,0,20.6,2.5,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.17,14,없음,80,0,20,2.2,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.17,15,없음,81,0,19.5,1.5,약,0,0,3,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.17,16,없음,82,0,19.1,1.7,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.17,17,없음,87,0,18.6,1.7,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.17,18,없음,89,0,17.9,2.5,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.17,19,없음,90,0,18.3,1.8,약,0,0,3,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.17,20,없음,90,0,18.8,1.2,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.17,21,없음,80,0,20.2,3,약,0,0,3,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.17,22,없음,77,0,21,2.4,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.17,23,없음,69,0,23.1,1.6,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.18,11,없음,75,0,23.5,1.6,약,0,0,3,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.18,12,없음,77,0,22.7,0.8,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.18,13,없음,79,0,22.5,1,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.18,14,없음,81,0,22,0.6,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.18,15,없음,82,0,21.8,0.8,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.18,16,없음,83,0,21.8,1.4,약,0,0,5,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.18,17,없음,85,0,21.6,1.2,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.18,18,없음,85,0,21.3,1.4,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.18,19,없음,85,0,21.2,1.3,약,0,0,3,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.18,20,없음,84,0,21.5,1.5,약,0,0,7,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.18,21,없음,84,0,21.7,1.9,약,0,0,5,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.18,22,없음,82,0,22,1.6,약,0,0,3,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.19,12,없음,78,0,28.1,2.9,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.19,13,없음,77,0,28.3,3.5,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.19,14,없음,73,0,28.5,2.9,약,0,0,8,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.19,15,없음,67,0,28.8,4,약간강,0,0,3,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.19,16,없음,69,0,28.8,3.7,약,0,0,7,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.19,17,없음,71,0,28.4,2.9,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.19,18,없음,73,0,27.5,2.4,약,0,0,7,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.19,19,없음,76,0,28.1,2.4,약,0,0,4,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.19,20,없음,71,0,27.9,3.8,약,0,0,5,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.19,21,없음,73,0,27.9,3.3,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.19,22,없음,68,0,28.3,3.6,약,0,0,4,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.20,10,없음,65,0,28.2,1.9,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.20,11,없음,65,0,26.6,2.2,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.20,12,없음,75,0,25.9,2.7,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.20,13,없음,76,0,25.2,4,약간강,0,0,3,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.20,14,없음,78,0,24.6,3.8,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.20,15,비,91,5.5,22.7,1.3,약,0,0,4,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.20,16,없음,95,3.5,22.5,0.8,약,0,0,3,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.20,17,없음,94,0,22.8,1.3,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.20,18,없음,92,0,22.5,0.5,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.20,19,없음,90,0,22.3,1.8,약,0,0,3,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.20,20,없음,88,0,22.7,1.9,약,0,0,4,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.20,21,없음,81,0,23.1,1.5,약,0,0,7,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.20,22,없음,74,0,24.2,1.6,약,0,0,3,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.21,14,없음,70,0,25.8,2.5,약,0,0,3,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.21,15,비,85,2,23.3,1,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.21,16,비,94,5.5,22.6,1.5,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.21,17,비,95,2.5,22.3,1.3,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.21,18,비,97,6.5,22.1,2.3,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.21,19,비,97,2,22,1,약,0,0,3,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.21,20,비,96,3,22.1,0.8,약,0,0,6,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.21,21,비,97,6,22.1,2.3,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.21,22,비,94,2,21.8,2.2,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.21,23,비,94,2,22.2,1.8,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.22,12,없음,97,0.5,22.2,1.3,약,0,0,3,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.22,13,없음,98,0,22.2,1.3,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.22,14,비,98,1,22.1,0.8,약,0,0,3,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.22,15,없음,98,0,22.2,0.3,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.22,16,비,95,0.5,22,1.3,약,0,0,3,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.22,17,비,95,0.5,22,1.3,약,0,0,3,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.22,18,없음,95,0.5,21.8,2.1,약,0,0,3,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.22,19,없음,95,0,21.7,1.2,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.22,20,비,94,0,21.6,1.6,약,0,0,4,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.22,21,비,94,1,21.6,1.9,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.22,22,없음,95,0.5,21.6,2.6,약,0,0,3,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.23,11,비,94,4.5,21,5.8,약간강,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.23,13,비,95,6.5,20.9,3.5,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.23,14,없음,91,0,21.3,3.8,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.23,15,없음,90,0,21.6,4.2,약간강,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.23,16,없음,90,0,21.6,3.9,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.23,17,없음,89,0,21.6,2.8,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.23,18,없음,93,0.5,21.3,2.3,약,0,0,4,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.23,19,없음,94,0,21.4,0.7,약,0,0,5,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.23,20,없음,94,0,21.2,0.9,약,0,0,5,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.23,21,없음,92,0,21.5,0.6,약,0,0,5,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.23,22,없음,81,0,22.5,2.2,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.24,12,없음,97,0.5,20.7,2.1,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.24,13,비,98,0.5,20.4,1.8,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.24,15,비,99,2,20.2,2.2,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.24,16,비,99,3,20.1,2.5,약,0,0,3,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.24,17,비,99,2.5,20,0.7,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.24,18,없음,99,0,20.1,0.5,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.24,19,없음,99,0.5,20.2,0.7,약,0,0,4,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.24,20,비,100,0.5,20.4,0.3,약,0,0,5,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.24,21,비,100,2,20.8,0.5,약,0,0,9,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.24,22,없음,99,0,21.1,1.3,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.24,23,없음,94,0,21.4,1.4,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.25,10,없음,91,0,22.3,0.8,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.25,11,비,89,1.5,22,2.1,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.25,12,없음,92,0.5,21.9,0,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.25,14,없음,93,0,22,0.9,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.25,15,없음,93,0,21.8,0.9,약,0,0,5,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.25,17,없음,96,1.5,21.6,0.6,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.25,18,비,96,1,21.5,0.9,약,0,0,3,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.25,19,없음,94,0,21.4,0.2,약,0,0,6,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.25,20,없음,94,0,21.3,0.2,약,0,0,6,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.25,21,비,89,0,21.4,0.2,약,0,0,6,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.25,22,없음,93,0,22.4,0.3,약,0,0,6,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.25,23,없음,80,0,23.6,1.3,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.26,12,없음,85,0,23.6,1.1,약,0,0,3,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.26,13,없음,87,0,23.1,0.6,약,0,0,3,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.26,14,없음,90,0,22.7,0.7,약,0,0,3,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.26,15,없음,90,0,22.5,0.7,약,0,0,6,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.26,16,없음,91,0,22.3,0.9,약,0,0,6,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.26,17,없음,91,0,22.2,1.5,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.26,18,없음,91,0,22.4,2.2,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.26,19,없음,91,0,22.1,0.8,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.26,20,없음,91,0,22.2,1.1,약,0,0,4,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.26,21,없음,90,0,22.5,3.9,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.26,22,없음,87,0,23.6,0.8,약,0,0,3,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.27,13,없음,94,0.5,21.5,3.1,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.27,14,없음,91,0,21.6,2.8,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.27,15,없음,94,0,21.4,2.4,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.27,18,없음,95,0,21.4,1.1,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.27,19,없음,95,0,21.3,1.8,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.27,20,없음,97,1,21.4,0.6,약,0,0,3,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.27,21,없음,96,0,21.4,1.5,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.27,22,없음,95,0,21.7,2.5,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.28,11,비,97,1,22.2,0.7,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.28,12,비,97,4.5,22.2,0.8,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.28,14,없음,97,0.5,22.1,1.1,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.28,16,없음,97,0,22,1.7,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.28,20,없음,96,0,21.9,2,약,0,0,3,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.28,21,없음,95,0,22.3,1.2,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.28,22,없음,94,0,22.7,1.7,약,0,0,3,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.29,11,없음,94,0,24,1.9,약,0,0,3,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.29,13,없음,96,0,23.9,0.7,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.29,15,없음,96,0,23.9,0.5,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.29,16,없음,96,0,23.9,0.6,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.29,18,없음,97,0,23.5,1,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.29,19,없음,98,0,23.4,1.2,약,0,0,4,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.29,20,없음,98,0,23.2,1,약,0,0,4,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.29,21,없음,97,0,23.7,1.3,약,0,0,4,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.30,11,없음,89,0,22.3,0.4,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.30,12,없음,91,0,21.8,0.7,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.30,13,없음,93,0,21.9,0.7,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.30,14,없음,94,0,22,1.1,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.30,15,없음,95,0,22,1.6,약,0,0,3,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.30,16,없음,95,0,22,1.3,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.30,17,없음,95,0,22.1,1.4,약,0,0,4,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.30,19,비,96,0,22.2,1.9,약,0,0,4,0,0,0,0,0,0,0,0,0,0,0
대구광역시,서구,2020.7.30,20,없음,98,0.5,22.2,1.6,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
