0,0,0,0,25,44,31,44859,5,4,0,9,1,44,25,51,57513,12,red
2,0,2,0,24,10,40,36629,8,0,0,0,0,10,24,20,27299,1,blue
1,0,6,0,18,10,19,37249,4,1,0,0,0,10,18,19,30420,2,blue
3,1,3,0,20,8,43,45394,6,0,0,4,0,8,20,14,38398,2,blue
0,0,2,0,19,26,37,49439,6,4,1,8,1,26,19,47,57477,6,red
2,0,4,0,11,18,21,52028,3,3,1,8,2,18,11,35,61326,5,red
0,0,2,0,57,60,146,64109,17,0,0,4,3,60,57,140,66423,17,red
1,0,2,0,13,3,16,30044,3,0,0,0,0,3,13,5,23325,0,blue
0,0,0,0,10,17,9,25787,3,2,0,3,0,17,10,16,34495,3,red
4,1,7,2,54,32,66,73850,11,0,0,4,0,32,54,42,63683,8,blue
3,0,9,2,41,36,66,61214,9,1,0,7,1,36,41,71,63385,9,red
0,0,0,0,6,22,7,22420,1,2,0,5,1,22,6,21,34400,5,red
4,0,10,1,48,26,80,73564,12,0,1,4,0,26,48,24,59219,4,blue
1,0,3,0,18,6,17,33724,4,1,0,0,0,5,18,8,23873,1,blue
3,2,8,1,38,27,61,73343,10,2,0,4,0,27,38,31,66058,8,blue
0,0,1,0,13,34,8,34472,1,3,0,5,0,34,14,28,48255,4,red
1,1,7,1,47,39,63,67015,8,4,0,4,0,39,47,41,61904,8,blue
1,0,7,1,47,47,64,69257,14,3,0,6,1,46,47,54,65037,12,blue
2,0,7,1,47,12,56,46936,6,0,0,0,0,12,47,13,29891,2,blue
0,0,0,0,16,49,27,47253,2,3,0,10,2,49,17,54,63679,14,red
2,0,6,1,19,5,17,33790,4,0,0,0,0,5,21,2,21914,0,blue
3,0,6,0,29,18,35,47789,8,1,0,1,0,18,29,21,41426,4,blue
3,1,9,3,39,27,72,74804,8,3,0,5,0,27,39,40,66162,6,blue
2,0,3,0,22,36,34,49939,4,1,0,5,0,36,22,43,56179,9,red
0,0,4,0,40,47,41,59747,8,4,0,9,3,47,42,74,68881,10,red
0,0,0,0,2,25,1,20966,0,2,0,4,0,25,2,24,33798,5,red
2,1,7,1,29,42,47,60016,8,3,0,7,1,42,29,68,63120,12,blue
1,1,2,0,32,41,54,53655,8,3,1,10,2,41,32,45,64590,10,red
2,1,8,2,42,20,47,53587,11,1,0,3,0,20,42,21,44433,5,blue
1,0,1,0,26,38,27,49950,6,2,0,6,0,38,26,45,60263,10,red
0,0,0,0,5,25,8,21619,0,1,0,4,0,25,5,23,32714,5,red
2,0,10,1,47,16,59,55082,11,0,0,0,0,16,47,19,40990,4,blue
1,0,0,0,6,13,11,23250,2,0,0,1,0,13,7,18,27118,3,red
2,1,6,0,30,13,46,45942,6,0,0,0,0,13,30,11,34975,1,blue
2,1,6,0,30,39,35,58318,9,1,0,7,1,39,30,62,61704,8,red
4,1,7,1,41,49,60,85086,10,2,2,5,1,49,41,82,87677,14,red
1,1,5,1,41,39,62,70239,11,3,0,6,0,39,41,24,67286,10,blue
2,1,8,2,39,58,54,73820,10,4,1,7,1,57,39,116,78258,8,blue
1,0,4,0,18,2,14,31423,4,1,0,0,0,2,18,4,19528,0,blue
0,0,4,0,22,27,26,43939,5,2,0,6,1,27,22,17,46657,5,red
0,0,2,0,15,29,10,30300,1,2,0,9,2,29,16,32,42550,7,red
3,1,7,1,38,28,51,64798,9,1,1,6,1,28,38,44,59900,7,blue
0,0,1,0,8,22,9,25603,0,1,0,5,0,22,8,23,35174,6,red
1,0,2,0,15,30,15,42441,3,3,1,8,2,30,15,47,57350,8,red
1,0,2,0,15,44,11,49155,2,3,0,11,3,44,16,43,64471,6,red
2,0,4,0,17,11,18,37191,6,0,0,0,0,11,17,9,29213,2,blue
0,0,0,0,19,39,21,38767,3,2,0,6,0,39,19,28,49851,11,red
0,0,0,0,5,26,2,24999,0,1,0,2,0,26,5,18,37737,6,red
2,0,3,0,30,30,51,66140,10,3,2,11,3,30,30,43,70729,5,red
1,1,10,3,37,37,53,67086,11,3,0,2,0,37,37,55,61986,12,blue
0,0,0,0,8,20,4,23240,1,2,0,3,0,20,8,11,32639,5,red
1,0,0,0,6,17,8,22208,1,0,0,1,0,17,6,21,29474,5,red
0,0,0,0,9,19,12,24038,2,2,0,2,0,19,9,18,32920,3,red
1,0,2,0,24,6,15,32763,5,0,0,0,0,6,24,4,22092,2,blue
2,0,11,3,26,10,29,49124,7,1,0,0,0,10,26,18,33392,2,blue
1,1,11,2,27,42,31,60146,5,3,0,0,0,42,27,44,52929,9,blue
2,0,2,0,19,5,27,32235,4,0,0,0,0,5,20,3,22831,0,blue
0,1,6,1,43,43,78,71569,10,5,1,4,0,43,43,79,78339,10,red
3,0,8,1,41,21,56,50202,8,0,0,1,0,21,41,27,39824,4,blue
1,0,3,0,32,35,43,55942,7,2,1,7,1,35,32,48,58101,8,red
2,0,3,0,33,40,45,51851,7,2,1,8,2,40,33,51,61516,10,red
1,0,4,0,40,55,34,67992,8,4,1,8,2,55,41,99,73419,17,red
3,0,6,0,48,24,32,53126,12,0,0,2,0,24,48,25,43393,4,blue
0,0,0,0,8,20,5,29157,1,2,0,3,0,19,8,23,35567,6,red
3,0,6,1,32,35,24,63293,7,2,1,10,2,35,32,58,69526,4,red
2,0,6,0,18,11,14,42641,6,0,0,0,0,11,18,9,35462,1,blue
2,2,6,0,48,54,81,78030,11,3,0,9,3,54,48,96,78949,11,red
0,0,0,0,18,40,21,40985,4,3,0,11,2,40,18,56,56241,7,red
2,0,1,0,11,31,10,32000,1,1,0,2,0,31,11,31,39526,7,red
3,0,11,2,42,30,36,59112,11,0,0,2,0,29,42,20,47274,6,blue
2,0,3,0,29,14,25,34597,9,0,0,0,0,14,29,13,26948,2,blue
2,0,11,2,34,23,25,50587,7,0,0,2,0,23,34,26,42257,5,blue
2,0,5,0,34,22,23,45726,8,0,0,2,0,22,34,27,39725,6,blue
0,0,2,0,25,35,34,48291,4,3,1,10,2,34,25,44,59953,7,red
4,2,7,1,50,51,57,74008,12,2,0,9,2,51,50,81,75542,15,red
3,0,4,0,29,26,43,52919,4,1,1,7,1,26,30,28,60174,4,red
0,1,8,2,35,29,45,65529,8,4,0,6,0,29,35,55,56334,7,blue
0,0,0,0,8,23,8,23289,1,1,0,4,0,23,8,18,35157,5,red
3,0,9,3,61,55,71,93934,16,4,2,7,3,55,61,73,96386,17,blue
2,0,2,0,21,4,32,33380,2,0,0,0,0,4,21,7,22304,0,blue
3,1,11,4,29,36,53,65088,9,2,1,6,0,36,29,45,72456,8,blue
2,1,1,0,14,22,34,41170,2,2,0,6,1,22,15,55,44034,1,red
3,1,8,1,44,32,67,66695,8,1,0,2,0,32,45,45,55805,6,blue
1,0,8,1,49,46,80,69779,10,4,1,3,0,46,49,64,68603,11,blue
2,0,0,0,16,48,24,35897,4,0,0,10,2,48,16,63,56639,9,red
2,0,2,0,14,10,13,29905,3,0,0,0,0,10,14,11,23369,2,blue
2,0,2,0,33,36,58,56905,6,2,1,8,2,36,33,51,62057,10,red
0,0,1,0,17,34,23,48156,3,3,0,9,1,34,17,56,62049,8,red
2,1,6,1,27,20,36,49172,7,1,0,2,0,20,27,22,41664,4,blue
1,0,7,1,31,30,29,49353,8,1,0,2,0,30,31,21,47653,7,blue
1,0,1,0,29,35,40,52488,7,3,1,10,3,35,29,42,61449,8,red
4,1,10,6,55,46,77,83484,12,1,1,3,1,46,55,80,77424,9,blue
3,1,10,2,41,41,54,75509,8,2,0,5,0,41,41,54,68706,9,blue
2,1,8,2,41,30,61,74793,8,4,1,4,0,30,41,42,65796,8,blue
2,0,3,0,28,40,21,52359,4,2,0,7,1,40,28,58,61468,7,red
0,0,0,0,17,32,21,30513,4,2,0,4,0,32,17,39,42061,5,red
1,0,1,0,26,41,36,54418,6,3,0,10,2,41,26,41,64578,8,red
0,0,0,0,9,26,9,24738,2,1,0,4,0,26,9,37,34613,5,red
2,0,6,0,26,13,27,39795,7,1,0,0,0,13,26,11,29391,2,blue
2,0,2,0,27,38,34,45278,4,2,0,7,1,38,27,41,54433,6,red
0,0,0,0,0,2,0,3867,0,0,0,0,0,2,0,4,5877,0,red
2,1,9,2,21,36,26,67278,6,3,1,7,1,36,21,59,70143,9,red
3,1,7,1,36,24,52,60180,7,1,0,4,0,24,36,29,54870,5,blue
2,1,6,1,45,28,63,66930,11,2,0,2,0,28,45,45,50298,7,blue
2,2,5,0,30,35,56,61800,9,3,0,8,1,35,30,76,68853,9,red
2,0,8,1,23,5,34,40554,3,0,0,0,0,5,23,5,25017,0,blue
4,0,4,0,38,49,59,71766,7,2,2,9,2,49,38,86,80695,14,red
0,0,3,0,22,33,32,48552,7,3,0,10,3,33,22,55,56206,6,red
1,1,4,0,18,16,31,47204,3,2,0,4,0,16,18,28,44654,4,blue
1,0,2,0,17,26,25,44776,3,3,1,8,1,26,17,39,53699,8,red
3,1,8,2,42,17,68,67035,7,1,0,4,0,17,42,30,54287,2,blue
0,0,0,0,1,1,0,4955,0,0,0,0,0,1,1,0,4131,0,blue
3,2,10,2,15,13,41,64424,2,2,0,2,0,13,15,14,51006,2,blue
4,2,10,2,36,32,80,67579,8,1,0,5,0,32,36,56,60973,5,blue
3,1,8,1,41,17,72,62265,9,0,0,3,0,17,41,24,47360,4,blue
0,0,1,0,8,25,8,23869,1,2,0,5,0,24,8,23,35192,6,red
0,0,0,0,9,19,14,30593,1,2,0,6,0,19,9,33,39854,3,red
0,0,1,0,8,25,8,41260,2,4,0,9,1,25,8,35,53732,4,red
2,1,7,2,27,20,58,58900,6,2,0,3,0,20,27,24,50627,5,blue
2,0,11,3,23,11,20,47027,4,0,0,0,0,11,23,16,30064,2,blue
1,0,3,0,17,34,28,46622,3,2,1,6,0,34,17,58,55516,6,red
0,0,0,0,6,25,1,21594,2,1,0,4,0,25,7,19,34257,3,red
1,0,3,0,12,23,20,42235,3,2,1,3,0,23,12,28,48171,8,red
2,0,6,1,41,24,26,48339,10,1,0,3,0,24,41,22,43458,4,blue
2,0,4,0,38,39,64,61719,9,2,2,8,1,39,38,58,70128,11,red
0,0,0,0,0,0,0,4436,0,0,0,0,0,0,0,0,4212,0,blue
2,0,6,0,33,37,57,73590,6,5,3,10,2,37,33,77,84619,7,red
2,0,5,1,15,1,12,33124,4,0,0,0,0,1,15,0,20637,0,blue
0,0,3,0,22,30,16,41324,7,3,1,4,0,30,22,34,48850,6,red
0,0,3,0,3,16,4,31926,1,3,0,9,1,16,3,30,42353,4,red
3,1,8,1,31,54,44,71467,5,1,0,10,3,54,31,67,72100,12,blue
1,1,6,1,35,24,69,59272,7,3,0,5,0,24,35,17,55082,5,blue
0,0,4,0,28,33,35,54778,6,4,2,8,2,33,28,53,62171,9,red
1,0,8,1,34,23,58,50256,7,1,1,0,0,23,34,40,41199,4,blue
0,0,3,0,8,12,9,44299,3,4,1,4,0,12,8,15,48639,1,red
0,0,5,1,19,8,52,42338,5,3,0,3,0,7,19,12,36429,1,blue
1,1,6,1,39,51,70,72284,8,3,0,6,0,51,39,63,74627,10,blue
1,1,9,1,26,16,48,53756,6,2,0,5,0,16,26,17,45749,4,blue
3,0,9,2,23,10,35,48080,4,1,0,3,0,10,23,13,37643,2,blue
0,0,0,0,3,9,0,12667,0,1,0,8,1,9,3,15,25983,3,red
1,0,8,1,19,12,47,43633,4,2,0,2,0,12,19,21,36911,2,blue
1,1,2,0,16,21,23,41009,4,2,0,7,1,21,16,27,45418,4,red
3,0,11,3,28,13,26,45480,4,0,0,0,0,13,29,8,30566,2,blue
3,0,4,0,27,6,35,39844,5,0,0,1,0,6,27,5,29703,0,blue
3,0,9,2,40,13,55,51067,7,0,0,0,0,13,40,19,33715,4,blue
1,1,5,0,25,16,33,46899,6,1,0,2,0,16,25,20,37571,5,blue
3,2,11,5,32,22,70,67995,9,1,0,2,0,22,32,44,64074,4,blue
4,1,5,0,29,23,50,65556,8,0,0,5,0,22,29,36,59339,4,blue
2,0,5,0,31,8,37,44440,8,0,0,0,0,8,31,10,32289,1,blue
1,0,4,0,19,28,40,55765,6,4,1,10,2,28,19,62,66518,7,red
0,0,1,0,19,27,32,44094,4,3,0,10,2,27,19,55,53614,4,red
0,0,0,0,4,17,9,31402,1,3,0,3,0,17,4,27,41060,6,red
2,0,3,0,31,3,51,35827,6,0,0,0,0,3,31,5,22135,0,blue
1,0,2,0,11,33,20,45711,2,2,1,7,1,33,11,60,57814,6,red
0,0,2,0,10,23,17,39186,2,4,1,2,0,23,10,46,48525,5,red
3,0,2,0,27,34,27,57429,7,1,1,6,1,34,27,70,65878,5,red
2,0,6,1,30,6,54,41809,7,0,0,0,0,6,30,9,28373,0,blue
0,0,2,0,13,27,23,34961,3,3,0,4,0,27,13,40,41238,5,red
1,0,3,0,24,4,43,35882,5,1,0,0,0,4,24,7,22106,1,blue
1,1,7,0,23,13,57,53141,8,2,0,3,0,13,23,27,46621,4,blue
2,1,1,0,27,34,39,71198,8,4,1,11,3,34,27,69,78143,10,red
1,0,1,0,10,27,18,40716,1,2,1,9,1,27,11,48,54899,7,red
1,1,3,0,20,34,30,52142,5,2,1,7,1,34,20,69,59672,6,red
0,0,1,0,8,25,10,33514,2,2,0,4,0,25,8,59,43450,7,red
1,1,6,0,20,26,50,65913,5,4,1,10,2,26,20,53,71675,7,red
1,0,2,0,15,20,27,45504,5,2,1,8,1,20,15,46,53615,6,red
4,0,3,0,34,15,45,50161,8,0,0,2,0,15,34,21,44281,3,blue
2,0,3,0,17,23,22,58731,5,3,0,8,1,23,17,29,64237,3,red
2,0,4,1,17,4,21,29869,4,0,0,0,0,4,17,1,21010,1,blue
3,1,9,3,38,23,68,63096,7,2,0,2,0,22,38,33,51616,4,blue
2,0,7,1,24,7,32,43378,5,0,0,0,0,7,24,15,30112,1,blue
0,0,0,0,8,22,13,30560,2,2,0,7,1,22,8,51,43692,6,red
0,0,2,0,17,31,37,49053,4,4,1,8,1,31,17,75,59923,9,red
0,1,7,1,28,25,50,56612,8,4,0,5,0,25,28,40,56441,6,blue
2,0,2,0,27,10,49,37785,7,0,0,2,0,10,27,13,31850,3,blue
1,1,3,0,24,14,54,45343,3,2,0,1,0,14,24,22,36710,5,blue
1,0,3,0,23,33,36,48351,7,3,1,3,0,33,23,49,54111,8,red
2,0,1,0,19,7,21,32722,3,0,0,0,0,7,19,7,23582,2,blue
0,0,0,0,8,18,12,26766,1,2,0,5,0,18,8,28,34008,6,red
1,0,7,1,19,5,26,38637,5,1,0,0,0,5,19,6,26771,1,blue
1,1,8,1,22,10,32,48830,6,1,0,3,0,10,22,12,39309,2,blue
0,0,1,0,10,23,15,37275,4,3,0,7,1,23,10,40,46116,5,red
4,1,8,1,34,18,41,62077,10,1,0,3,0,18,34,29,52377,4,blue
0,0,1,0,11,18,20,48325,2,4,2,8,2,18,11,31,61435,5,red
1,0,11,1,50,18,84,57303,10,1,0,1,0,18,52,20,42360,5,blue
4,1,9,2,33,24,65,63266,9,0,1,4,0,24,33,37,60499,5,blue
3,0,6,0,23,9,38,46816,3,0,0,0,0,9,23,14,35872,2,blue
1,0,6,1,28,6,34,50235,4,2,0,0,0,6,28,10,38294,1,blue
3,1,8,1,30,30,62,67344,8,2,2,8,1,30,30,51,65541,7,blue
3,1,7,2,24,32,35,64311,6,2,1,8,2,32,24,63,71852,6,red
1,0,2,0,13,39,14,37247,2,2,0,10,2,39,13,40,50019,7,red
1,0,2,0,10,17,18,54995,1,4,1,9,2,17,10,31,60203,4,red
0,0,0,0,9,22,15,31568,1,3,0,10,2,22,9,30,44962,5,red
4,1,7,1,50,22,89,63665,9,0,0,3,0,22,51,28,47188,5,blue
3,1,9,2,38,17,64,62522,7,0,0,0,0,17,38,35,49522,6,blue
4,1,10,2,36,17,43,60448,9,0,0,2,0,17,36,24,49527,4,blue
1,1,8,2,22,15,36,54696,5,3,0,4,0,15,22,31,48440,5,blue
3,1,5,0,27,9,49,50268,6,0,0,1,0,9,27,15,36978,2,blue
2,0,9,1,47,28,108,65762,9,1,1,3,0,28,47,43,58611,5,blue
2,2,7,1,39,29,71,66979,10,3,0,3,0,29,40,51,56181,9,blue
0,0,3,0,16,22,32,47033,4,3,0,6,1,22,16,26,51155,5,red
1,0,0,0,23,38,28,37135,5,2,1,6,0,38,23,47,52279,5,red
0,0,0,0,11,25,12,25435,2,1,0,2,0,25,11,23,33919,5,red
2,0,2,0,36,30,53,53939,8,2,0,5,0,30,36,24,59789,5,red
2,0,2,0,28,9,23,35227,10,0,0,1,0,9,28,7,26494,2,blue
0,0,0,0,11,33,16,30776,3,2,0,5,1,33,11,37,44194,9,red
0,0,0,0,6,20,5,22681,2,2,0,8,1,20,6,21,36371,4,red
2,0,4,0,27,35,41,52991,4,2,1,8,1,35,27,62,59365,9,red
1,0,6,1,35,8,24,37685,6,1,0,0,0,8,35,9,22243,2,blue
2,0,4,0,11,5,16,31415,2,0,0,0,0,5,11,4,24047,0,blue
2,1,9,2,40,30,55,78597,10,3,1,8,1,30,40,43,73317,9,blue
1,0,8,2,26,13,27,42426,5,1,0,0,0,13,26,13,32007,2,blue
1,0,1,0,17,28,21,35732,4,2,0,6,0,28,17,22,45320,10,red
1,0,3,0,25,32,21,53446,7,3,1,8,2,32,25,65,60831,6,red
0,0,1,0,14,30,11,32225,3,2,0,4,0,30,14,24,42207,8,red
4,0,11,3,48,54,54,80809,12,2,1,9,1,54,48,52,85978,11,red
1,0,4,0,21,7,20,31728,5,0,0,0,0,7,22,11,21539,1,blue
0,0,1,0,19,20,28,38760,4,2,0,4,0,20,19,29,41371,4,red
1,1,8,1,34,44,63,67406,8,3,0,5,0,44,34,70,70667,11,blue
2,1,5,0,39,26,51,55285,10,1,0,3,0,26,39,37,48376,5,blue
3,0,10,3,35,27,75,60696,8,2,1,5,1,27,35,43,58096,5,blue
0,0,3,0,23,40,26,46814,5,4,1,9,2,40,25,68,57990,6,red
1,0,1,0,12,19,10,38999,2,1,1,7,1,19,12,21,48923,3,red
1,0,0,0,10,17,13,33288,1,2,0,5,0,17,10,29,41113,5,red
2,0,5,1,24,34,34,51997,6,2,1,9,2,34,24,64,60861,7,red
1,0,2,0,31,41,66,53942,8,3,1,5,0,41,31,54,62847,10,red
1,0,2,0,25,15,43,44390,8,2,0,4,0,15,25,27,40628,5,blue
0,0,1,0,34,39,33,57088,8,4,0,11,3,39,34,38,66036,10,red
2,0,5,0,17,27,25,47864,4,2,1,6,0,27,17,50,51329,5,red
1,0,2,0,17,14,17,31564,4,1,0,0,0,14,17,8,25394,3,blue
2,0,5,0,39,50,56,68985,9,3,0,10,2,50,39,69,74385,12,red
2,1,5,1,32,21,58,51628,7,1,0,4,0,21,32,21,47126,7,blue
0,0,5,0,37,39,31,61594,9,3,1,8,1,39,37,78,62249,7,red
1,0,2,0,31,36,39,57592,8,3,1,11,3,36,31,50,67958,8,red
1,1,4,0,29,21,45,47222,7,2,0,1,0,21,29,39,38142,4,blue
0,0,1,0,13,26,12,35280,3,3,0,4,0,26,13,35,44156,8,red
2,0,6,0,25,14,28,46734,6,1,0,0,0,14,25,19,37004,1,blue
0,0,5,0,22,32,38,57369,5,5,1,8,1,32,22,54,65972,6,red
2,0,11,4,56,79,62,97396,13,3,1,3,1,79,56,80,101301,16,blue
1,0,5,1,40,49,43,73145,10,1,1,11,2,49,40,54,80770,13,red
0,0,9,2,52,26,55,61163,13,1,0,0,0,26,52,26,43738,4,blue
0,0,7,1,44,33,70,62490,13,4,1,11,2,33,44,40,62011,8,red
3,0,4,0,33,23,62,50270,6,1,0,4,0,23,33,37,46839,6,blue
3,0,1,0,60,57,52,75950,15,1,0,8,1,57,60,46,78535,13,red
3,0,9,2,56,26,39,67295,15,0,0,0,0,26,56,22,53929,3,blue
4,1,8,1,43,26,61,63202,11,0,0,5,0,26,43,35,54885,3,blue
2,0,4,0,30,41,46,65563,8,2,1,10,2,41,30,55,68139,8,red
2,0,2,0,52,60,78,71736,12,2,1,11,2,60,52,79,77761,12,red
2,0,3,0,29,20,44,52603,9,3,0,1,0,20,29,29,46063,5,blue
2,0,6,1,34,22,54,49536,8,1,0,2,0,22,34,29,41616,4,blue
1,0,2,0,32,37,44,50076,10,2,1,4,0,37,32,49,57083,8,red
3,0,5,2,72,61,96,99532,18,3,2,8,1,61,72,81,103773,16,red
1,1,4,1,42,45,88,73690,11,4,0,10,3,45,42,77,74891,7,red
0,0,1,0,7,19,2,24397,1,2,0,1,0,19,7,19,29322,5,red
0,0,4,0,29,18,34,42646,4,2,0,1,0,18,30,24,35930,4,blue
0,0,1,0,8,27,10,23607,1,2,0,2,0,27,8,39,33520,6,red
0,0,3,1,38,42,118,57421,12,0,0,4,1,42,38,128,60252,12,red
0,0,0,0,0,1,0,4371,0,0,0,0,0,1,0,1,5374,0,red
1,0,2,0,25,35,36,52877,7,3,1,9,1,35,25,67,62091,7,red
1,0,10,2,38,22,70,50136,8,1,0,1,0,21,38,31,38210,5,blue
1,1,9,3,72,62,92,91738,15,3,1,8,2,62,72,79,86599,12,blue
1,0,2,0,11,51,14,30076,1,1,0,8,2,51,12,73,45467,11,red
4,0,9,2,51,43,73,93409,10,1,1,10,3,43,51,56,90435,6,blue
2,0,4,0,39,49,39,64054,10,3,1,9,2,49,40,68,71026,14,red
3,0,5,1,32,12,50,46879,8,0,0,1,0,12,32,11,37209,1,blue
1,0,3,0,16,7,22,33314,5,1,0,0,0,7,16,11,24231,1,blue
2,0,4,0,21,20,35,40445,2,1,0,2,0,20,21,30,38004,5,blue
1,1,10,2,35,34,73,69401,8,4,0,2,0,34,35,64,62684,10,blue
0,1,3,0,25,15,39,43684,7,2,0,3,0,15,25,15,39947,4,blue
0,0,1,0,17,28,27,37538,4,3,0,6,1,28,17,36,47368,7,red
0,0,6,0,12,21,12,39984,3,2,1,2,0,21,12,27,44590,5,red
4,0,11,2,23,12,25,61682,5,0,1,4,0,11,23,15,52865,4,blue
0,0,0,0,12,32,22,25670,4,2,0,4,0,32,12,24,38571,6,red
2,0,2,0,23,26,42,55683,4,3,2,9,1,26,23,47,63987,8,red
4,2,10,4,35,21,62,69031,8,1,0,1,0,21,35,37,56567,3,blue
2,1,11,3,25,16,42,59635,6,2,0,3,0,16,25,20,51066,5,blue
2,1,9,3,33,38,48,62637,9,2,1,6,1,38,33,82,64615,7,red
2,0,4,0,32,32,45,57069,9,2,1,10,1,32,32,45,64044,5,red
1,1,5,0,31,44,64,61053,7,3,0,7,1,44,31,80,65408,9,red
1,1,11,2,21,12,36,55687,4,3,0,2,0,12,21,23,42021,3,blue
1,0,8,1,30,32,61,63901,8,3,1,6,0,32,30,44,61275,8,blue
0,0,1,0,23,8,33,34066,5,1,0,1,0,8,23,11,24393,0,blue
0,0,0,0,12,22,22,45250,4,4,1,7,1,22,13,34,55285,6,red
3,0,9,2,29,13,44,48944,5,0,0,0,0,13,30,13,37422,3,blue
1,0,1,0,14,28,13,40396,4,3,1,7,1,28,14,44,50002,6,red
3,0,7,1,40,17,87,56940,9,1,0,1,0,17,40,35,45133,2,blue
2,0,4,0,15,4,21,31774,4,0,0,0,0,4,15,3,22207,1,blue
0,1,2,0,12,34,16,49939,2,4,1,8,1,34,12,51,64212,5,red
0,0,0,0,10,31,13,33334,1,2,0,6,0,31,10,41,45534,8,red
3,0,8,2,33,20,78,59296,10,1,0,2,0,20,33,31,52338,3,blue
0,0,0,0,7,21,10,24493,0,2,0,2,0,21,7,25,32849,6,red
0,0,7,1,28,12,42,45289,5,2,0,0,0,12,28,17,35300,2,blue
2,0,5,1,21,15,33,40754,4,1,0,2,0,15,21,33,36847,6,blue
0,0,3,0,17,2,22,31897,3,1,0,0,0,2,17,4,22102,0,blue
1,1,5,1,26,21,40,49345,5,2,0,3,0,21,26,31,48178,6,blue
0,0,2,0,10,21,22,33104,4,2,0,2,0,21,10,48,38566,4,red
2,1,6,1,40,16,76,59948,9,2,0,0,0,16,40,21,46159,5,blue
0,0,1,0,16,28,24,45974,4,4,1,10,2,28,16,54,59203,6,red
2,1,11,2,29,17,56,62186,6,2,0,2,0,17,29,22,52009,4,blue
1,0,5,0,14,8,16,32445,5,1,0,0,0,8,14,17,26745,2,blue
0,0,2,0,12,34,18,43258,2,3,0,8,1,34,12,56,53078,7,red
0,0,1,0,36,45,57,49936,9,2,0,5,0,45,36,44,56723,11,red
0,0,0,0,19,28,24,29437,5,0,0,5,0,28,20,37,40417,7,red
0,1,7,2,57,58,53,77413,15,4,0,9,2,58,57,57,77308,12,red
4,1,10,3,38,19,52,59517,8,0,0,3,0,19,38,46,49558,2,blue
0,0,1,0,10,16,17,25187,3,1,0,2,0,16,10,26,29302,4,red
2,1,6,0,20,36,43,64782,4,2,1,9,1,36,20,69,71120,8,red
2,1,8,1,29,19,63,60209,6,3,1,8,1,19,29,28,52813,3,blue
0,0,0,0,10,29,19,33035,2,2,0,8,1,29,10,36,46413,5,red
1,0,7,1,13,4,13,27579,3,0,0,0,0,4,13,9,16624,1,blue
2,0,0,0,13,24,20,38595,3,1,1,10,2,24,13,34,52370,6,red
3,1,9,1,41,19,39,58777,11,0,0,0,0,19,41,24,42374,5,blue
2,0,8,1,31,16,56,56849,6,2,0,2,0,16,31,32,47481,4,blue
3,1,6,1,47,24,92,71907,13,2,1,3,0,24,47,38,66642,4,blue
2,1,8,2,32,33,61,72788,8,3,1,3,0,33,32,68,66606,4,blue
0,0,2,0,27,39,43,50513,7,4,1,6,0,39,27,42,62225,8,red
0,0,0,0,9,23,13,34301,1,3,1,7,1,23,9,41,45288,7,red
0,0,0,0,5,26,2,31240,0,3,0,11,1,26,5,47,45143,6,red
0,0,4,1,32,29,89,50054,8,0,0,1,0,27,32,64,46348,7,blue
3,0,3,0,18,36,29,52624,3,1,1,5,1,36,18,69,67974,7,red
1,0,4,0,17,22,29,59064,5,4,2,9,4,22,17,37,67867,6,red
2,0,4,0,27,33,51,58088,7,2,1,6,1,33,27,69,64177,6,red
4,0,3,0,15,5,34,45118,4,0,0,2,0,5,15,10,39564,0,blue
2,0,4,0,20,39,27,51942,4,2,1,9,2,39,20,62,60529,10,red
0,0,3,0,19,32,29,45250,3,3,1,4,0,32,19,54,53164,9,red
3,1,9,1,43,40,75,79639,14,3,1,9,2,40,43,37,77290,8,blue
4,0,7,1,36,31,55,67447,9,1,2,8,2,31,36,52,69463,7,blue
1,1,8,1,18,11,43,55889,4,2,0,3,0,11,19,7,45723,2,blue
0,0,0,0,14,33,26,36735,3,3,0,8,1,33,15,57,53283,7,red
1,0,6,0,18,6,27,39500,5,2,0,0,0,6,18,7,30777,2,blue
3,1,11,3,26,14,47,56719,6,1,0,2,0,14,26,23,45217,4,blue
2,0,3,0,14,18,15,51768,2,2,1,8,1,18,14,36,57600,3,red
2,0,2,0,13,30,17,36470,2,1,0,6,1,30,13,41,46329,8,red
2,0,4,0,17,5,16,32709,4,0,0,0,0,5,17,4,21563,1,blue
0,0,0,0,11,30,10,30529,2,2,0,8,2,30,12,43,44551,7,red
1,0,2,0,7,20,12,34512,2,2,0,2,0,20,7,39,40191,6,red
2,0,8,1,24,16,47,50043,6,1,0,3,0,16,24,24,44395,3,blue
2,0,7,2,23,15,46,50601,5,2,1,6,1,15,23,17,48704,2,blue
0,0,0,0,6,20,9,23096,0,2,0,2,0,20,6,23,32005,3,red
1,0,1,0,13,19,26,37146,2,2,0,8,1,19,13,30,44295,5,red
1,1,8,1,28,33,52,66423,7,3,1,4,1,33,28,76,62139,10,blue
3,2,9,6,31,30,44,71941,4,3,0,6,1,30,31,65,71993,5,red
0,0,0,0,8,26,10,32802,0,3,0,5,1,26,8,46,42955,6,red
3,0,3,0,27,27,45,52452,8,1,2,8,1,27,27,51,61388,4,red
3,1,3,0,33,33,53,66164,10,3,0,7,1,33,33,42,67107,10,red
