OB,NE,Home,49,46,8,9,13,2,0,2,0,1,0,3,0,11,2,12,0.5,10,5,0.326530612,0.282608696,Win.5
SS,LT,Away,42,36,4,4,11,0,0,1,2,2,0,6,0,9,1,22,0.375,8,3,0.404761905,0.305555556,Win
LT,SS,Home,41,37,7,7,15,2,0,1,2,0,0,4,0,6,2,23,0.285714286,14,4,0.463414634,0.405405405,Loss
HH,NC,Away,38,29,2,2,6,2,0,0,0,0,0,4,1,12,0,16,0.181818182,11,2,0.323529412,0.206896552,Loss
NC,HH,Home,34,29,1,1,2,0,0,0,4,0,0,3,1,9,0,8,0.2,5,1,0.181818182,0.068965517,Win
HT,KT,Away,43,38,6,6,14,6,4,1,0,1,0,5,0,6,2,22,0.333333333,12,4,0.441860465,0.368421053,Win
KT,HT,Home,44,37,9,9,11,6,0,2,2,0,0,5,2,10,1,31,0.125,16,2,0.409090909,0.297297297,Loss
LG,SK,Away,38,37,5,6,10,0,0,2,2,1,0,1,0,6,0,9,0.333333333,3,1,0.289473684,0.27027027,Win
SK,LG,Home,37,33,7,7,9,2,0,2,0,0,0,2,2,5,1,11,0.5,4,2,0.351351351,0.272727273,Loss
NE,OB,Away,41,32,5,5,8,4,2,0,0,0,2,5,1,10,0,9,0.4,5,2,0.35,0.25,Loss
OB,NE,Home,39,35,4,4,10,4,0,0,0,0,0,3,0,4,0,13,0.333333333,12,4,0.342105263,0.285714286,Win
SS,LT,Away,40,31,1,1,6,2,0,0,2,0,0,8,0,9,1,24,0.125,8,1,0.358974359,0.193548387,Win
LT,SS,Home,37,33,4,5,11,6,0,1,4,2,0,4,0,6,1,17,0.25,12,3,0.405405405,0.333333333,Loss
HT,SK,Away,44,37,7,7,10,2,0,4,0,0,0,6,1,9,0,21,0.333333333,9,3,0.386363636,0.27027027,Loss
SK,HT,Home,40,33,6,6,7,0,0,2,6,1,1,4,2,11,0,12,0.4,5,2,0.325,0.212121212,Win
KT,NE,Away,35,33,2,2,7,0,0,2,2,1,0,1,1,6,0,11,0,2,0,0.257142857,0.212121212,Win
NE,KT,Home,35,33,4,5,11,6,0,1,0,0,0,2,0,5,0,8,0.428571429,7,3,0.371428571,0.333333333,Loss
LT,LG,Away,46,44,10,11,16,6,2,1,0,1,0,2,0,10,0,9,0.8,10,8,0.391304348,0.363636364,Win
LG,LT,Home,55,41,12,12,17,6,2,0,2,1,2,11,0,10,1,25,0.333333333,18,6,0.518518519,0.414634146,Loss
NC,SS,Away,39,37,5,5,10,2,0,3,0,0,1,1,0,4,0,16,0.3,10,3,0.282051282,0.27027027,Win
SS,NC,Home,47,42,13,16,18,8,2,2,0,0,1,2,2,8,1,17,0.666666667,15,10,0.468085106,0.428571429,Loss
OB,HH,Away,45,33,7,8,9,8,0,2,0,0,1,9,1,7,1,22,0.111111111,9,1,0.431818182,0.272727273,Loss
HH,OB,Home,37,34,1,2,9,4,0,0,0,0,0,2,1,7,3,22,0.181818182,11,2,0.324324324,0.264705882,Win
HT,SK,Away,33,30,0,0,6,2,0,0,0,1,0,2,1,10,2,11,0,5,0,0.272727273,0.2,Win
SK,HT,Home,34,29,2,2,7,0,0,1,4,0,0,4,0,8,1,16,0.111111111,9,1,0.333333333,0.24137931,Loss
KT,NE,Away,48,42,7,7,13,4,0,1,4,1,0,5,0,11,0,16,0.307692308,13,4,0.382978723,0.30952381,Loss
NE,KT,Home,50,45,6,6,13,4,2,1,8,1,0,4,1,10,0,17,0.357142857,14,5,0.36,0.288888889,Win
LT,LG,Away,36,31,3,3,8,0,0,1,0,0,0,3,1,8,3,17,0.142857143,7,1,0.342857143,0.258064516,Win
LG,LT,Home,38,32,5,5,9,4,0,1,2,0,0,6,0,11,0,16,0.3,10,3,0.394736842,0.28125,Loss
NC,SS,Away,39,32,7,7,10,4,0,0,2,1,1,4,1,5,1,12,0.375,8,3,0.394736842,0.3125,Loss
SS,NC,Home,33,30,2,2,5,6,0,0,2,0,0,2,0,6,1,9,0.142857143,7,1,0.21875,0.166666667,Win
OB,HH,Away,46,40,6,7,15,2,0,1,0,1,1,4,1,6,0,24,0.25,12,3,0.434782609,0.375,Loss
HH,OB,Home,43,40,3,3,15,10,4,0,2,0,0,3,0,12,1,29,0.066666667,15,1,0.418604651,0.375,Win
HT,SK,Away,42,35,6,6,10,4,0,1,0,0,0,6,0,11,0,22,0.25,12,3,0.390243902,0.285714286,Win
SK,HT,Home,41,37,7,7,14,4,0,0,2,1,0,4,0,8,1,15,0.333333333,9,3,0.43902439,0.378378378,Loss
KT,NE,Away,40,36,5,5,10,4,0,2,2,1,0,3,0,7,0,18,0.142857143,14,2,0.333333333,0.277777778,Loss
NE,KT,Home,35,30,3,4,7,0,2,2,2,0,0,2,3,9,2,13,0.333333333,3,1,0.342857143,0.233333333,Win
LT,LG,Away,46,41,9,9,15,4,2,1,0,0,1,4,0,8,0,20,0.357142857,14,5,0.413043478,0.365853659,Loss
LG,LT,Home,35,35,0,0,8,2,0,0,0,0,0,0,0,10,0,12,0,3,0,0.228571429,0.228571429,Win
NC,SS,Away,39,34,5,5,8,4,0,2,4,0,0,4,1,16,1,9,0.333333333,6,2,0.333333333,0.235294118,Win
SS,NC,Home,37,33,5,7,11,0,0,0,6,0,1,2,1,4,2,12,0.333333333,12,4,0.378378378,0.333333333,Loss
OB,HH,Away,48,41,15,17,14,4,0,4,0,0,0,6,1,7,1,16,0.454545455,11,5,0.4375,0.341463415,Loss
HH,OB,Home,32,31,1,2,5,0,0,0,0,0,0,0,1,10,2,9,0.166666667,6,1,0.1875,0.161290323,Win
LG,HH,Away,55,44,16,18,19,2,0,4,4,0,0,10,0,7,2,27,0.368421053,19,7,0.537037037,0.431818182,Loss
HH,LG,Home,35,33,1,2,9,0,0,0,0,0,0,2,0,4,4,21,0.090909091,11,1,0.314285714,0.272727273,Win
LT,NC,Away,33,31,0,0,4,0,0,0,0,1,0,2,0,13,0,14,0,3,0,0.181818182,0.129032258,Win
NC,LT,Home,36,32,3,3,9,6,0,0,4,0,0,4,0,10,1,16,0.222222222,9,2,0.361111111,0.28125,Loss
NE,HT,Away,41,34,5,6,10,2,0,0,2,2,1,5,1,6,0,15,0.444444444,9,4,0.390243902,0.294117647,Win
HT,NE,Home,44,36,10,11,13,6,2,1,6,0,0,7,0,4,2,21,0.4,15,6,0.465116279,0.361111111,Loss
SK,KT,Away,41,31,7,7,9,0,0,2,2,1,0,6,1,9,2,15,0.375,8,3,0.421052632,0.290322581,Loss
KT,SK,Home,36,33,3,3,7,2,0,0,0,0,0,2,1,8,1,13,0.375,8,3,0.277777778,0.212121212,Win
SS,OB,Away,37,35,2,2,6,0,0,0,0,0,0,2,0,5,1,18,0.285714286,7,2,0.216216216,0.171428571,Win
OB,SS,Home,41,34,6,7,11,4,0,0,0,0,1,6,0,5,1,22,0.333333333,12,4,0.414634146,0.323529412,Loss
LG,HH,Away,40,33,6,6,10,4,0,2,2,2,0,6,0,11,0,16,0.222222222,9,2,0.41025641,0.303030303,Loss
HH,LG,Home,43,34,4,4,7,0,0,0,2,0,0,8,1,11,2,29,0.142857143,7,1,0.372093023,0.205882353,Win
LT,NC,Away,43,37,8,8,12,6,0,2,2,0,1,4,1,7,1,18,0.272727273,11,3,0.395348837,0.324324324,Loss
NC,LT,Home,41,37,5,5,13,2,0,1,0,1,0,4,0,5,2,20,0.444444444,9,4,0.414634146,0.351351351,Win
NE,HT,Away,33,32,2,2,9,0,2,0,0,2,0,0,1,3,3,14,0.25,4,1,0.303030303,0.28125,Loss
HT,NE,Home,35,34,1,1,11,2,0,1,0,1,0,0,0,5,0,14,0.166666667,6,1,0.323529412,0.323529412,Win
SK,KT,Away,51,42,9,10,11,2,0,1,0,0,0,6,1,7,2,17,0.363636364,11,4,0.367346939,0.261904762,Loss
KT,SK,Home,47,37,5,6,9,2,0,0,2,0,3,6,0,8,1,14,0.333333333,9,3,0.326086957,0.243243243,Win
SS,OB,Away,34,28,2,2,3,0,0,0,2,0,2,4,0,5,1,11,0,4,0,0.205882353,0.107142857,Win
OB,SS,Home,38,33,6,6,12,0,2,0,4,0,1,3,0,7,2,18,0.454545455,11,5,0.405405405,0.363636364,Loss
HH,LT,Away,44,38,3,3,8,0,0,1,0,0,0,6,0,11,0,15,0.2,5,1,0.318181818,0.210526316,Win
LT,HH,Home,42,29,3,4,5,6,2,0,0,1,1,8,1,8,0,17,0.142857143,7,1,0.358974359,0.172413793,Loss
NC,LG,Away,43,36,7,8,12,6,0,1,0,1,1,4,2,6,0,15,0.333333333,9,3,0.418604651,0.333333333,Loss
LG,NC,Home,31,27,1,1,1,0,0,0,0,0,1,2,0,8,0,5,0,3,0,0.1,0.037037037,Win
NE,SK,Away,38,34,3,3,10,8,0,1,0,1,0,4,0,8,1,16,0,9,0,0.368421053,0.294117647,Loss
SK,NE,Home,36,34,1,1,7,2,0,1,2,0,0,2,0,9,0,15,0,8,0,0.25,0.205882353,Win
OB,KT,Away,35,32,3,3,7,4,0,0,0,1,0,3,0,7,1,12,0.222222222,9,2,0.285714286,0.21875,Loss
KT,OB,Home,39,33,2,2,10,4,0,1,0,0,0,5,0,4,3,22,0.1,10,1,0.394736842,0.303030303,Win
SS,HT,Away,39,36,2,2,10,0,0,1,0,1,0,3,0,7,1,21,0.111111111,9,1,0.333333333,0.277777778,Win
HT,SS,Home,37,34,7,7,11,6,0,2,0,0,0,2,1,5,1,13,0.333333333,9,3,0.378378378,0.323529412,Loss
HH,LT,Away,38,36,4,4,10,2,0,1,0,0,0,2,0,3,1,14,0.375,8,3,0.315789474,0.277777778,Win
LT,HH,Home,48,38,10,10,17,4,2,1,10,0,2,7,1,6,2,26,0.352941176,17,6,0.520833333,0.447368421,Loss
NC,LG,Away,36,33,3,3,11,6,0,0,0,1,1,2,0,6,3,17,0.25,8,2,0.361111111,0.333333333,Win
LG,NC,Home,34,31,6,6,6,0,0,2,0,0,0,1,2,5,0,8,0.4,5,2,0.264705882,0.193548387,Loss
NE,SK,Away,35,33,1,1,8,0,0,1,0,0,0,2,0,9,2,14,0,3,0,0.285714286,0.242424242,Win
SK,NE,Home,38,36,7,9,13,10,0,1,0,0,0,2,0,2,1,15,0.416666667,12,5,0.394736842,0.361111111,Loss
OB,KT,Away,47,40,12,13,16,6,0,2,0,0,1,4,1,10,1,17,0.5,16,8,0.456521739,0.4,Loss
KT,OB,Home,40,35,4,4,8,2,0,2,8,0,0,4,1,13,0,18,0.111111111,9,1,0.325,0.228571429,Win
SS,HT,Away,41,34,1,2,9,0,0,0,0,2,0,5,0,5,1,19,0.125,8,1,0.358974359,0.264705882,Loss
HT,SS,Home,38,34,1,1,7,0,0,0,4,1,0,4,0,6,2,17,0.142857143,7,1,0.289473684,0.205882353,Win
HH,LT,Away,46,33,9,9,13,6,0,0,4,2,1,8,0,10,0,22,0.333333333,15,5,0.5,0.393939394,Loss
LT,HH,Home,38,33,4,5,9,0,0,0,6,1,1,4,0,9,1,18,0.307692308,13,4,0.342105263,0.272727273,Win
NC,LG,Away,46,38,7,8,14,10,0,0,0,0,0,5,1,6,0,19,0.411764706,17,7,0.454545455,0.368421053,Loss
LG,NC,Home,45,39,5,5,12,2,0,3,0,0,0,4,2,11,0,26,0.1,10,1,0.4,0.307692308,Win
NE,SK,Away,37,33,2,2,6,4,0,1,2,1,0,3,1,11,0,17,0.166666667,6,1,0.27027027,0.181818182,Win
SK,NE,Home,31,27,2,3,6,0,0,1,4,3,0,3,1,5,0,11,0,4,0,0.322580645,0.222222222,Loss
OB,KT,Away,38,34,3,3,9,6,0,1,0,0,0,4,0,7,1,14,0.25,8,2,0.342105263,0.264705882,Win
KT,OB,Home,41,35,8,8,14,6,0,2,2,0,0,5,0,3,1,13,0.384615385,13,5,0.475,0.4,Loss
SS,HT,Away,45,41,8,8,15,6,0,1,0,1,0,4,0,7,1,26,0.333333333,15,5,0.422222222,0.365853659,Loss
HT,SS,Home,36,34,1,1,7,10,0,0,0,0,0,1,1,8,0,15,0,8,0,0.25,0.205882353,Win
HH,OB,Away,38,33,2,2,7,2,0,1,0,0,0,4,0,6,0,17,0.25,8,2,0.297297297,0.212121212,Win
OB,HH,Home,38,34,8,8,13,6,0,1,2,0,0,2,1,4,0,9,0.571428571,7,4,0.432432432,0.382352941,Loss
HT,LT,Away,39,36,5,5,10,2,0,2,0,0,0,2,1,10,0,14,0.4,5,2,0.333333333,0.277777778,Win
LT,HT,Home,37,33,6,7,13,6,0,0,2,0,1,2,0,3,0,12,0.444444444,9,4,0.416666667,0.393939394,Loss
KT,SS,Away,48,41,13,13,16,4,2,2,0,0,1,6,0,5,1,14,0.615384615,13,8,0.458333333,0.390243902,Loss
SS,KT,Home,36,34,3,3,9,2,0,1,0,0,0,1,0,2,1,11,0.166666667,6,1,0.285714286,0.264705882,Win
LG,NE,Away,33,31,2,2,5,0,0,1,0,0,0,1,1,6,1,7,0,2,0,0.212121212,0.161290323,Win
NE,LG,Home,42,35,9,10,14,4,4,2,0,0,1,4,1,6,2,21,0.307692308,13,4,0.463414634,0.4,Loss
NC,SK,Away,51,36,5,6,8,4,0,1,0,1,1,10,0,8,1,28,0.083333333,12,1,0.382978723,0.222222222,Loss
SK,NC,Home,43,39,5,5,9,4,0,1,0,0,0,2,1,8,1,11,0.333333333,6,2,0.285714286,0.230769231,Win
HH,OB,Away,34,33,2,2,6,0,0,1,0,0,0,1,0,9,0,9,0.25,4,1,0.205882353,0.181818182,Win
OB,HH,Home,34,29,3,3,7,4,0,1,4,1,0,4,1,5,1,14,0.2,5,1,0.352941176,0.24137931,Loss
HT,LT,Away,51,48,16,16,21,6,0,3,0,0,0,3,0,7,0,20,0.5,16,8,0.470588235,0.4375,Loss
LT,HT,Home,50,40,10,10,14,4,0,2,4,1,0,9,1,7,1,32,0.315789474,19,6,0.48,0.35,Win
KT,SS,Away,42,38,10,11,12,4,0,1,4,0,0,4,0,5,1,10,0.75,8,6,0.380952381,0.315789474,Loss
SS,KT,Home,42,32,5,6,7,0,2,0,0,0,1,6,3,3,1,17,0.25,12,3,0.380952381,0.21875,Win
LG,NE,Away,39,36,1,2,8,6,0,0,0,0,1,2,0,8,0,21,0,8,0,0.256410256,0.222222222,Win
NE,LG,Home,49,40,14,14,18,6,0,2,0,0,2,7,0,11,0,25,0.4375,16,7,0.510204082,0.45,Loss
NC,SK,Away,32,31,2,2,6,0,0,1,0,1,0,1,0,7,0,6,0,0,0,0.21875,0.193548387,Win
SK,NC,Home,43,37,7,8,13,2,0,0,0,1,1,3,2,7,1,29,0.352941176,17,6,0.418604651,0.351351351,Loss
HH,OB,Away,35,31,1,1,4,2,0,1,0,0,0,2,2,9,0,10,0,4,0,0.228571429,0.129032258,Win
OB,HH,Home,38,28,3,5,5,2,0,0,0,1,0,9,0,6,2,21,0.230769231,13,3,0.378378378,0.178571429,Loss
HT,LT,Away,48,42,11,11,15,6,4,2,6,0,1,4,1,5,0,20,0.375,16,6,0.416666667,0.357142857,Loss
LT,HT,Home,38,36,4,4,8,0,0,3,0,0,0,2,0,10,0,14,0.333333333,3,1,0.263157895,0.222222222,Win
KT,SS,Away,32,30,0,0,6,2,0,0,0,2,0,2,0,6,1,12,0.25,4,1,0.25,0.2,Win
SS,KT,Home,37,33,6,6,10,8,0,1,0,0,0,1,1,3,0,19,0.333333333,15,5,0.342857143,0.303030303,Loss
LG,NE,Away,37,34,5,5,10,2,0,1,2,2,1,1,1,8,0,11,0.428571429,7,3,0.324324324,0.294117647,Loss
NE,LG,Home,39,36,3,3,11,6,0,0,4,0,0,1,0,6,0,18,0.214285714,14,3,0.324324324,0.305555556,Win
NC,SK,Away,33,30,2,2,5,0,0,2,0,0,0,1,1,6,1,6,0.25,4,1,0.21875,0.166666667,Win
SK,NC,Home,33,31,3,3,9,4,0,1,2,0,0,0,0,7,0,10,0.222222222,9,2,0.290322581,0.290322581,Loss
HT,HH,Away,37,31,2,2,7,2,0,0,2,1,0,4,1,11,0,17,0.181818182,11,2,0.333333333,0.225806452,Win
HH,HT,Home,36,27,3,4,6,2,0,1,0,0,0,7,0,5,1,17,0.125,8,1,0.382352941,0.222222222,Loss
LG,SS,Away,37,32,2,2,7,0,0,0,4,1,0,4,0,8,0,16,0.2,10,2,0.305555556,0.21875,Loss
SS,LG,Home,29,28,0,0,2,0,0,0,0,0,0,1,0,7,1,6,0,0,0,0.103448276,0.071428571,Win
LT,KT,Away,35,30,1,1,5,2,2,0,2,0,0,3,0,8,0,14,0.111111111,9,1,0.242424242,0.166666667,Win
KT,LT,Home,30,28,2,2,7,0,0,1,0,0,0,1,0,4,2,9,0,3,0,0.275862069,0.25,Loss
NE,NC,Away,39,34,3,3,9,2,0,0,0,0,0,3,2,10,1,18,0.333333333,9,3,0.358974359,0.264705882,Win
NC,NE,Home,35,32,3,4,11,8,0,0,0,0,0,3,0,3,1,16,0.285714286,7,2,0.4,0.34375,Loss
SK,OB,Away,42,38,3,3,13,4,2,0,0,0,0,3,0,6,1,24,0.25,12,3,0.390243902,0.342105263,Win
OB,SK,Home,34,29,3,4,7,4,0,1,2,0,0,2,3,6,2,20,0.1,10,1,0.352941176,0.24137931,Loss
LT,KT,Away,40,36,4,4,10,6,0,0,0,1,0,4,0,6,0,19,0.333333333,12,4,0.35,0.277777778,Loss
KT,LT,Home,32,29,0,0,3,0,0,0,0,1,0,3,0,6,1,11,0,2,0,0.1875,0.103448276,Win
SK,OB,Away,34,32,3,3,6,6,0,1,2,0,1,1,0,8,0,7,0,5,0,0.205882353,0.1875,Loss
OB,SK,Home,38,35,1,1,9,0,0,0,0,0,0,1,2,5,1,23,0.1,10,1,0.315789474,0.257142857,Win
HT,HH,Away,45,40,2,2,7,0,0,1,0,1,0,4,1,13,0,18,0,4,0,0.266666667,0.175,Win
HH,HT,Home,46,38,3,3,9,4,0,0,4,0,1,5,0,7,0,16,0.285714286,7,2,0.318181818,0.236842105,Loss
LG,SS,Away,41,36,7,7,11,2,0,3,0,1,0,4,1,11,0,12,0.333333333,6,2,0.390243902,0.305555556,Win
SS,LG,Home,41,31,7,9,7,2,0,1,4,0,0,9,0,9,0,23,0.25,12,3,0.4,0.225806452,Loss
LT,KT,Away,41,36,8,8,12,0,0,4,2,1,0,4,1,5,1,11,0.333333333,6,2,0.414634146,0.333333333,Loss
KT,LT,Home,33,31,3,3,8,2,0,1,0,0,0,1,1,7,2,11,0.142857143,7,1,0.303030303,0.258064516,Win
NE,NC,Away,38,37,4,4,9,6,2,1,2,0,0,1,0,7,0,16,0.090909091,11,1,0.263157895,0.243243243,Loss
NC,NE,Home,36,34,2,2,8,0,0,0,2,1,0,1,1,11,0,14,0.428571429,7,3,0.277777778,0.235294118,Win
SK,OB,Away,37,31,1,1,8,0,0,0,4,1,0,3,2,6,2,17,0.25,8,2,0.361111111,0.258064516,Win
OB,SK,Home,35,30,4,4,9,4,0,1,2,0,0,0,3,1,2,11,0.25,8,2,0.363636364,0.3,Loss
KT,LG,Away,36,28,3,3,7,0,0,0,2,1,1,5,1,5,1,10,0.25,8,2,0.371428571,0.25,Win
LG,KT,Home,42,35,4,4,10,0,0,1,0,0,0,6,0,8,0,23,0.4,10,4,0.390243902,0.285714286,Loss
NC,LT,Away,43,33,5,6,9,4,0,2,0,1,0,8,1,8,1,17,0.111111111,9,1,0.428571429,0.272727273,Loss
LT,NC,Home,35,30,3,3,7,4,0,1,2,1,0,4,1,7,1,11,0.25,4,1,0.342857143,0.233333333,Win
OB,HT,Away,40,30,1,1,5,0,0,0,0,0,1,8,0,5,0,20,0,7,0,0.333333333,0.166666667,Win
HT,OB,Home,37,30,4,4,7,2,0,0,0,1,2,5,0,9,0,18,0.125,8,1,0.324324324,0.233333333,Loss
SK,NE,Away,37,33,4,4,10,4,0,0,0,0,2,1,0,5,0,13,0.285714286,7,2,0.305555556,0.303030303,Loss
NE,SK,Home,36,34,2,3,7,4,0,0,2,0,0,2,0,7,1,16,0.181818182,11,2,0.25,0.205882353,Win
SS,HH,Away,38,33,5,5,9,2,0,2,2,1,0,4,1,8,2,12,0.25,4,1,0.368421053,0.272727273,Win
HH,SS,Home,41,38,10,10,15,2,0,3,0,0,0,2,1,6,1,14,0.5,10,5,0.43902439,0.394736842,Loss
KT,LG,Away,36,34,3,3,9,2,0,0,0,0,0,2,0,6,0,14,0.375,8,3,0.305555556,0.264705882,Loss
LG,KT,Home,36,28,1,2,5,2,0,0,0,1,1,5,1,7,0,16,0.111111111,9,1,0.314285714,0.178571429,Win
NC,LT,Away,42,38,8,8,11,2,0,2,0,0,0,4,0,9,0,19,0.333333333,12,4,0.357142857,0.289473684,Loss
LT,NC,Home,34,32,1,1,5,4,0,0,0,0,0,2,0,12,1,16,0,9,0,0.205882353,0.15625,Win
OB,HT,Away,42,32,6,7,10,8,0,1,2,2,0,8,0,6,1,25,0.230769231,13,3,0.45,0.3125,Loss
HT,OB,Home,40,37,4,5,11,4,0,1,0,0,0,3,0,7,1,15,0.222222222,9,2,0.35,0.297297297,Win
SK,NE,Away,42,39,5,5,13,6,0,1,2,0,0,2,0,7,0,21,0.214285714,14,3,0.365853659,0.333333333,Loss
NE,SK,Home,34,30,1,1,5,0,0,0,2,0,0,4,0,7,1,13,0,6,0,0.264705882,0.166666667,Win
SS,HH,Away,41,33,5,6,10,6,0,2,0,1,1,5,0,3,2,15,0.3,10,3,0.384615385,0.303030303,Loss
HH,SS,Home,36,31,2,3,7,2,0,0,0,1,1,2,2,7,0,11,0.4,5,2,0.305555556,0.225806452,Win
KT,LG,Away,37,31,2,2,9,4,0,0,0,0,0,5,0,3,3,14,0.285714286,7,2,0.388888889,0.290322581,Win
LG,KT,Home,35,28,3,4,7,2,0,1,6,1,1,4,1,5,0,15,0.166666667,12,2,0.352941176,0.25,Loss
NC,LT,Away,38,36,5,5,10,0,0,3,0,0,1,1,0,8,1,13,0,8,0,0.289473684,0.277777778,Loss
LT,NC,Home,36,32,2,2,5,0,0,0,0,0,1,2,1,6,0,12,0.25,4,1,0.222222222,0.15625,Win
OB,HT,Away,36,35,3,4,9,2,0,1,0,1,0,1,0,2,1,10,0.2,5,1,0.277777778,0.257142857,Loss
HT,OB,Home,36,32,1,1,7,2,0,1,0,1,0,3,1,3,1,13,0.2,5,1,0.305555556,0.21875,Win
SK,NE,Away,33,30,1,1,5,4,0,0,0,0,0,1,1,4,1,12,0,7,0,0.21875,0.166666667,Win
NE,SK,Home,43,39,11,11,14,4,2,1,2,0,0,4,0,5,0,16,0.333333333,15,5,0.418604651,0.358974359,Loss
SS,HH,Away,43,35,8,8,11,0,2,0,4,1,1,7,0,7,1,19,0.333333333,9,3,0.418604651,0.314285714,Win
HH,SS,Home,37,28,9,9,8,8,0,1,2,0,2,6,0,8,1,11,0.363636364,11,4,0.388888889,0.285714286,Loss
HH,SK,Away,41,28,7,7,5,4,0,1,4,0,0,10,1,6,1,13,0.2,10,2,0.41025641,0.178571429,Loss
SK,HH,Home,37,33,2,2,8,2,0,0,0,0,0,2,1,9,0,20,0.125,8,1,0.305555556,0.242424242,Win
LT,HT,Away,37,30,2,2,5,0,0,1,2,0,0,7,0,8,2,19,0,7,0,0.324324324,0.166666667,Win
HT,LT,Home,36,29,3,3,7,2,0,1,0,0,0,4,0,6,0,19,0.111111111,9,1,0.333333333,0.24137931,Loss
NE,SS,Away,43,36,4,5,11,2,0,1,0,1,0,5,0,10,0,21,0.2,10,2,0.390243902,0.305555556,Loss
SS,NE,Home,31,29,0,0,8,0,0,0,0,2,0,2,0,3,3,12,0,2,0,0.322580645,0.275862069,Win
HH,SK,Away,39,32,1,1,7,2,0,1,0,1,0,6,1,6,1,20,0,7,0,0.358974359,0.21875,Win
SK,HH,Home,42,31,5,5,10,0,0,1,2,0,0,9,0,2,0,19,0.2,10,2,0.475,0.322580645,Loss
LT,HT,Away,38,34,2,2,11,0,0,1,2,0,0,3,1,4,3,19,0.142857143,7,1,0.394736842,0.323529412,Win
HT,LT,Home,35,30,3,3,7,2,0,1,0,0,0,5,0,11,1,14,0.25,4,1,0.342857143,0.233333333,Loss
NC,KT,Away,41,36,7,8,13,4,2,1,0,0,0,3,1,4,2,18,0.555555556,9,5,0.425,0.361111111,Loss
KT,NC,Home,41,35,5,6,9,2,0,0,0,0,0,5,0,9,0,22,0.25,12,3,0.35,0.257142857,Win
NE,SS,Away,37,36,6,6,10,0,2,1,2,1,1,0,0,5,1,9,0.5,6,3,0.27027027,0.277777778,Loss
SS,NE,Home,37,34,3,3,10,4,0,0,4,0,1,2,0,5,2,17,0.2,10,2,0.324324324,0.294117647,Win
OB,LG,Away,53,48,16,17,21,8,0,4,0,0,0,4,1,5,0,16,0.5625,16,9,0.490566038,0.4375,Loss
LG,OB,Home,36,31,1,1,4,4,0,0,2,0,0,5,0,5,1,15,0.142857143,7,1,0.25,0.129032258,Win
HH,SK,Away,42,39,6,6,13,0,0,3,2,0,0,3,0,7,1,19,0.25,8,2,0.380952381,0.333333333,Win
SK,HH,Home,54,48,17,19,21,6,0,5,2,0,1,5,0,5,0,31,0.318181818,22,7,0.481481481,0.4375,Loss
LT,HT,Away,32,29,0,1,3,2,0,0,0,1,0,1,2,6,1,9,0,6,0,0.1875,0.103448276,Win
HT,LT,Home,52,38,17,17,18,2,2,2,0,0,2,11,1,5,2,21,0.615384615,13,8,0.576923077,0.473684211,Loss
NC,KT,Away,54,43,15,15,16,10,2,2,2,0,1,9,0,5,0,25,0.368421053,19,7,0.471698113,0.372093023,Loss
KT,NC,Home,37,32,2,2,7,0,0,0,4,0,0,4,1,8,2,19,0.166666667,6,1,0.324324324,0.21875,Win
NE,SS,Away,33,30,2,2,4,2,0,1,0,0,0,3,0,5,0,8,0,3,0,0.212121212,0.133333333,Win
SS,NE,Home,33,31,4,5,7,4,6,0,2,0,1,0,1,6,0,8,0.375,8,3,0.242424242,0.225806452,Loss
OB,LG,Away,50,45,7,7,19,4,0,0,0,1,1,3,1,4,3,30,0.294117647,17,5,0.46,0.422222222,Win
LG,OB,Home,41,36,6,8,10,6,0,1,0,2,0,3,0,10,0,15,0.384615385,13,5,0.333333333,0.277777778,Loss
HH,KT,Away,39,37,3,3,10,8,0,0,0,0,1,1,0,9,0,19,0.181818182,11,2,0.282051282,0.27027027,Win
KT,HH,Home,41,35,10,10,15,4,0,3,2,1,0,6,0,6,3,21,0.384615385,13,5,0.512195122,0.428571429,Loss
HT,NE,Away,39,35,5,6,13,10,4,2,0,0,2,2,0,5,1,12,0.1,10,1,0.384615385,0.371428571,Win
NE,HT,Home,50,44,15,15,20,2,2,3,6,0,0,6,0,7,0,21,0.5625,16,9,0.52,0.454545455,Loss
LG,NC,Away,33,29,2,2,5,0,0,0,0,1,0,3,0,5,2,9,0.4,5,2,0.25,0.172413793,Win
NC,LG,Home,39,37,13,13,15,6,0,2,0,0,0,2,0,5,2,12,0.727272727,11,8,0.435897436,0.405405405,Loss
LT,OB,Away,45,37,6,7,12,8,2,1,0,0,0,7,0,9,1,24,0.230769231,13,3,0.431818182,0.324324324,Loss
OB,LT,Home,34,31,0,0,5,2,0,0,0,0,0,2,1,7,1,15,0,5,0,0.235294118,0.161290323,Win
SK,SS,Away,35,32,4,4,10,4,2,1,0,1,0,1,0,6,1,10,0.4,5,2,0.333333333,0.3125,Win
SS,SK,Home,34,31,4,5,8,4,2,1,2,0,0,1,0,2,0,9,0.25,8,2,0.28125,0.258064516,Loss
HH,KT,Away,44,37,9,10,12,4,0,2,6,0,0,7,0,6,2,20,0.333333333,9,3,0.431818182,0.324324324,Win
KT,HH,Home,48,42,16,17,20,4,0,0,4,0,0,6,0,9,0,14,0.722222222,18,13,0.541666667,0.476190476,Loss
HT,NE,Away,36,31,3,3,6,2,0,1,2,0,0,2,1,5,0,11,0.25,8,2,0.264705882,0.193548387,Win
